root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx,fold,set_type
G,mixolydian,63,DOWN,Synth Brass 2,G_mixolydian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,G_mixolydian_DOWN_63_Synth_Brass_2,4,8,train
G,mixolydian,64,DOWN,Soprano Sax,G_mixolydian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_64_Soprano_Sax,4,15,valid
G,mixolydian,65,DOWN,Alto Sax,G_mixolydian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_65_Alto_Sax,4,16,valid
G,mixolydian,66,DOWN,Tenor Sax,G_mixolydian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_66_Tenor_Sax,4,9,train
G,mixolydian,67,DOWN,Baritone Sax,G_mixolydian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_67_Baritone_Sax,4,12,train
G,mixolydian,68,DOWN,Oboe,G_mixolydian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_68_Oboe,4,2,train
G,mixolydian,69,DOWN,English Horn,G_mixolydian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_69_English_Horn,4,16,valid
G,mixolydian,70,DOWN,Bassoon,G_mixolydian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_70_Bassoon,4,5,train
G,mixolydian,71,DOWN,Clarinet,G_mixolydian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,G_mixolydian_DOWN_71_Clarinet,4,1,train
G,mixolydian,72,DOWN,Piccolo,G_mixolydian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_72_Piccolo,4,20,test
G,mixolydian,73,DOWN,Flute,G_mixolydian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_73_Flute,4,17,valid
G,mixolydian,74,DOWN,Recorder,G_mixolydian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_74_Recorder,4,6,train
G,mixolydian,75,DOWN,Pan Flute,G_mixolydian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_75_Pan_Flute,4,9,train
G,mixolydian,76,DOWN,Bottle Blow,G_mixolydian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_76_Bottle_Blow,4,3,train
G,mixolydian,79,DOWN,Ocarina,G_mixolydian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,G_mixolydian_DOWN_79_Ocarina,4,7,train
G,mixolydian,80,DOWN,Square Wave Lead,G_mixolydian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_80_Square_Wave_Lead,4,3,train
G,mixolydian,81,DOWN,Sawtooth Wave Lead,G_mixolydian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_81_Sawtooth_Wave_Lead,4,13,train
G,mixolydian,82,DOWN,Calliope Lead,G_mixolydian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_82_Calliope_Lead,4,15,valid
G,mixolydian,83,DOWN,Chiff Lead,G_mixolydian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_83_Chiff_Lead,4,19,test
G,mixolydian,84,DOWN,Charang Lead,G_mixolydian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_84_Charang_Lead,4,18,test
G,mixolydian,85,DOWN,Voice Lead,G_mixolydian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_85_Voice_Lead,4,18,test
G,mixolydian,87,DOWN,Bass Lead,G_mixolydian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,G_mixolydian_DOWN_87_Bass_Lead,4,12,train
G,mixolydian,88,DOWN,New Age Pad,G_mixolydian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_88_New_Age_Pad,4,13,train
G,mixolydian,89,DOWN,Warm Pad,G_mixolydian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_89_Warm_Pad,4,17,valid
G,mixolydian,90,DOWN,Polysynth Pad,G_mixolydian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_90_Polysynth_Pad,4,20,test
G,mixolydian,91,DOWN,Choir Pad,G_mixolydian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_91_Choir_Pad,4,2,train
G,mixolydian,92,DOWN,Bowed Pad,G_mixolydian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_92_Bowed_Pad,4,8,train
G,mixolydian,93,DOWN,Metallic Pad,G_mixolydian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_93_Metallic_Pad,4,17,valid
G,mixolydian,94,DOWN,Halo Pad,G_mixolydian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_94_Halo_Pad,4,17,valid
G,mixolydian,95,DOWN,Sweep Pad,G_mixolydian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,G_mixolydian_DOWN_95_Sweep_Pad,4,1,train
G,mixolydian,104,DOWN,Sitar,G_mixolydian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_104_Sitar,4,20,test
G,mixolydian,105,DOWN,Banjo,G_mixolydian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_105_Banjo,4,15,valid
G,mixolydian,106,DOWN,Shamisen,G_mixolydian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_106_Shamisen,4,16,valid
G,mixolydian,107,DOWN,Koto,G_mixolydian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_107_Koto,4,9,train
G,mixolydian,108,DOWN,Kalimba,G_mixolydian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_108_Kalimba,4,12,train
G,mixolydian,109,DOWN,Bagpipe,G_mixolydian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_109_Bagpipe,4,9,train
G,mixolydian,110,DOWN,Fiddle,G_mixolydian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_110_Fiddle,4,9,train
G,mixolydian,111,DOWN,Shanai,G_mixolydian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,G_mixolydian_DOWN_111_Shanai,4,10,train
G,aeolian,0,UP,Acoustic Grand Piano,G_aeolian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_0_Acoustic_Grand_Piano,5,12,train
G,aeolian,1,UP,Bright Acoustic Piano,G_aeolian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_1_Bright_Acoustic_Piano,5,10,train
G,aeolian,2,UP,Electric Grand Piano,G_aeolian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_2_Electric_Grand_Piano,5,5,train
G,aeolian,3,UP,Honky-tonk Piano,G_aeolian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_3_Honky-tonk_Piano,5,20,test
G,aeolian,4,UP,Rhodes Piano,G_aeolian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_4_Rhodes_Piano,5,11,train
G,aeolian,5,UP,Chorused Piano,G_aeolian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,G_aeolian_UP_5_Chorused_Piano,5,20,test
G,aeolian,6,UP,Harpsichord,G_aeolian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,G_aeolian_UP_6_Harpsichord,5,14,train
G,aeolian,7,UP,Clavinet,G_aeolian_UP_7_Clavinet.wav,44100,0,Piano Timbres,G_aeolian_UP_7_Clavinet,5,16,valid
G,aeolian,10,UP,Music Box,G_aeolian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,G_aeolian_UP_10_Music_Box,5,10,train
G,aeolian,11,UP,Vibraphone,G_aeolian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,G_aeolian_UP_11_Vibraphone,5,5,train
G,aeolian,12,UP,Marimba,G_aeolian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,G_aeolian_UP_12_Marimba,5,19,test
G,aeolian,13,UP,Xylophone,G_aeolian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,G_aeolian_UP_13_Xylophone,5,6,train
G,aeolian,15,UP,Dulcimer,G_aeolian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,G_aeolian_UP_15_Dulcimer,5,3,train
G,aeolian,16,UP,Hammond Organ,G_aeolian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,G_aeolian_UP_16_Hammond_Organ,5,4,train
G,aeolian,17,UP,Percussive Organ,G_aeolian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,G_aeolian_UP_17_Percussive_Organ,5,4,train
G,aeolian,18,UP,Rock Organ,G_aeolian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,G_aeolian_UP_18_Rock_Organ,5,19,test
G,aeolian,19,UP,Church Organ,G_aeolian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,G_aeolian_UP_19_Church_Organ,5,9,train
G,aeolian,20,UP,Reed Organ,G_aeolian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,G_aeolian_UP_20_Reed_Organ,5,19,test
G,aeolian,24,UP,Acoustic Nylon Guitar,G_aeolian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_24_Acoustic_Nylon_Guitar,5,11,train
G,aeolian,25,UP,Acoustic Steel Guitar,G_aeolian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_25_Acoustic_Steel_Guitar,5,8,train
G,aeolian,26,UP,Electric Jazz Guitar,G_aeolian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_26_Electric_Jazz_Guitar,5,20,test
G,aeolian,27,UP,Electric Clean Guitar,G_aeolian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_27_Electric_Clean_Guitar,5,9,train
G,aeolian,28,UP,Electric Muted Guitar,G_aeolian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_28_Electric_Muted_Guitar,5,7,train
G,aeolian,29,UP,Overdriven Guitar,G_aeolian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_29_Overdriven_Guitar,5,20,test
G,aeolian,30,UP,Distortion Guitar,G_aeolian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,G_aeolian_UP_30_Distortion_Guitar,5,13,train
G,aeolian,32,UP,Acoustic Bass,G_aeolian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,G_aeolian_UP_32_Acoustic_Bass,5,18,test
G,aeolian,33,UP,Fingered Electric Bass,G_aeolian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,G_aeolian_UP_33_Fingered_Electric_Bass,5,11,train
G,aeolian,34,UP,Plucked Electric Bass,G_aeolian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,G_aeolian_UP_34_Plucked_Electric_Bass,5,11,train
G,aeolian,35,UP,Fretless Bass,G_aeolian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,G_aeolian_UP_35_Fretless_Bass,5,10,train
G,aeolian,36,UP,Slap Bass 1,G_aeolian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,G_aeolian_UP_36_Slap_Bass_1,5,4,train
G,aeolian,37,UP,Slap Bass 2,G_aeolian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,G_aeolian_UP_37_Slap_Bass_2,5,16,valid
G,aeolian,38,UP,Synth Bass 1,G_aeolian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,G_aeolian_UP_38_Synth_Bass_1,5,15,valid
G,aeolian,39,UP,Synth Bass 2,G_aeolian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,G_aeolian_UP_39_Synth_Bass_2,5,19,test
G,aeolian,40,UP,Violin,G_aeolian_UP_40_Violin.wav,44100,0,String Timbres,G_aeolian_UP_40_Violin,5,15,valid
G,aeolian,41,UP,Viola,G_aeolian_UP_41_Viola.wav,44100,0,String Timbres,G_aeolian_UP_41_Viola,5,18,test
G,aeolian,42,UP,Cello,G_aeolian_UP_42_Cello.wav,44100,0,String Timbres,G_aeolian_UP_42_Cello,5,9,train
G,aeolian,43,UP,Contrabass,G_aeolian_UP_43_Contrabass.wav,44100,0,String Timbres,G_aeolian_UP_43_Contrabass,5,20,test
G,aeolian,44,UP,Tremolo Strings,G_aeolian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,G_aeolian_UP_44_Tremolo_Strings,5,13,train
G,aeolian,45,UP,Pizzicato Strings,G_aeolian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,G_aeolian_UP_45_Pizzicato_Strings,5,14,train
G,aeolian,46,UP,Orchestral Harp,G_aeolian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,G_aeolian_UP_46_Orchestral_Harp,5,9,train
G,aeolian,48,UP,String Ensemble 1,G_aeolian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,G_aeolian_UP_48_String_Ensemble_1,5,14,train
G,aeolian,49,UP,String Ensemble 2,G_aeolian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,G_aeolian_UP_49_String_Ensemble_2,5,6,train
G,aeolian,50,UP,Synth Strings 1,G_aeolian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,G_aeolian_UP_50_Synth_Strings_1,5,8,train
G,aeolian,51,UP,Synth Strings 2,G_aeolian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,G_aeolian_UP_51_Synth_Strings_2,5,3,train
G,aeolian,52,UP,"Choir ""Aah""","G_aeolian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"G_aeolian_UP_52_Choir_""Aah""",5,6,train
G,aeolian,53,UP,"Choir ""Ooh""","G_aeolian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"G_aeolian_UP_53_Choir_""Ooh""",5,17,valid
G,aeolian,54,UP,Synth Voice,G_aeolian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,G_aeolian_UP_54_Synth_Voice,5,11,train
G,aeolian,56,UP,Trumpet,G_aeolian_UP_56_Trumpet.wav,44100,0,Brass Timbres,G_aeolian_UP_56_Trumpet,5,5,train
G,aeolian,57,UP,Trombone,G_aeolian_UP_57_Trombone.wav,44100,0,Brass Timbres,G_aeolian_UP_57_Trombone,5,19,test
G,aeolian,58,UP,Tuba,G_aeolian_UP_58_Tuba.wav,44100,0,Brass Timbres,G_aeolian_UP_58_Tuba,5,19,test
G,aeolian,59,UP,Muted Trumpet,G_aeolian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,G_aeolian_UP_59_Muted_Trumpet,5,7,train
G,aeolian,60,UP,French Horn,G_aeolian_UP_60_French_Horn.wav,44100,0,Brass Timbres,G_aeolian_UP_60_French_Horn,5,3,train
G,aeolian,61,UP,Brass Section,G_aeolian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,G_aeolian_UP_61_Brass_Section,5,12,train
G,aeolian,62,UP,Synth Brass 1,G_aeolian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,G_aeolian_UP_62_Synth_Brass_1,5,9,train
G,aeolian,63,UP,Synth Brass 2,G_aeolian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,G_aeolian_UP_63_Synth_Brass_2,5,3,train
G,aeolian,64,UP,Soprano Sax,G_aeolian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,G_aeolian_UP_64_Soprano_Sax,5,4,train
G,aeolian,65,UP,Alto Sax,G_aeolian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,G_aeolian_UP_65_Alto_Sax,5,14,train
G,aeolian,66,UP,Tenor Sax,G_aeolian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,G_aeolian_UP_66_Tenor_Sax,5,10,train
G,aeolian,67,UP,Baritone Sax,G_aeolian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,G_aeolian_UP_67_Baritone_Sax,5,19,test
G,aeolian,68,UP,Oboe,G_aeolian_UP_68_Oboe.wav,44100,0,Reed Timbres,G_aeolian_UP_68_Oboe,5,2,train
G,aeolian,69,UP,English Horn,G_aeolian_UP_69_English_Horn.wav,44100,0,Reed Timbres,G_aeolian_UP_69_English_Horn,5,8,train
G,aeolian,70,UP,Bassoon,G_aeolian_UP_70_Bassoon.wav,44100,0,Reed Timbres,G_aeolian_UP_70_Bassoon,5,12,train
G,aeolian,71,UP,Clarinet,G_aeolian_UP_71_Clarinet.wav,44100,0,Reed Timbres,G_aeolian_UP_71_Clarinet,5,18,test
G,aeolian,72,UP,Piccolo,G_aeolian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,G_aeolian_UP_72_Piccolo,5,12,train
G,aeolian,73,UP,Flute,G_aeolian_UP_73_Flute.wav,44100,0,Pipe Timbres,G_aeolian_UP_73_Flute,5,1,train
G,aeolian,74,UP,Recorder,G_aeolian_UP_74_Recorder.wav,44100,0,Pipe Timbres,G_aeolian_UP_74_Recorder,5,10,train
G,aeolian,75,UP,Pan Flute,G_aeolian_UP_75_Pan_Flute.wav,44100,0,Pipe Timbres,G_aeolian_UP_75_Pan_Flute,5,11,train
G,aeolian,76,UP,Bottle Blow,G_aeolian_UP_76_Bottle_Blow.wav,44100,0,Pipe Timbres,G_aeolian_UP_76_Bottle_Blow,5,1,train
G,aeolian,79,UP,Ocarina,G_aeolian_UP_79_Ocarina.wav,44100,0,Pipe Timbres,G_aeolian_UP_79_Ocarina,5,5,train
G,aeolian,80,UP,Square Wave Lead,G_aeolian_UP_80_Square_Wave_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_80_Square_Wave_Lead,5,13,train
G,aeolian,81,UP,Sawtooth Wave Lead,G_aeolian_UP_81_Sawtooth_Wave_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_81_Sawtooth_Wave_Lead,5,4,train
G,aeolian,82,UP,Calliope Lead,G_aeolian_UP_82_Calliope_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_82_Calliope_Lead,5,13,train
G,aeolian,83,UP,Chiff Lead,G_aeolian_UP_83_Chiff_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_83_Chiff_Lead,5,8,train
G,aeolian,84,UP,Charang Lead,G_aeolian_UP_84_Charang_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_84_Charang_Lead,5,7,train
G,aeolian,85,UP,Voice Lead,G_aeolian_UP_85_Voice_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_85_Voice_Lead,5,10,train
G,aeolian,87,UP,Bass Lead,G_aeolian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,G_aeolian_UP_87_Bass_Lead,5,7,train
G,aeolian,88,UP,New Age Pad,G_aeolian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_88_New_Age_Pad,5,7,train
G,aeolian,89,UP,Warm Pad,G_aeolian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_89_Warm_Pad,5,8,train
G,aeolian,90,UP,Polysynth Pad,G_aeolian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_90_Polysynth_Pad,5,1,train
G,aeolian,91,UP,Choir Pad,G_aeolian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_91_Choir_Pad,5,20,test
G,aeolian,92,UP,Bowed Pad,G_aeolian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_92_Bowed_Pad,5,5,train
G,aeolian,93,UP,Metallic Pad,G_aeolian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_93_Metallic_Pad,5,9,train
G,aeolian,94,UP,Halo Pad,G_aeolian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_94_Halo_Pad,5,12,train
G,aeolian,95,UP,Sweep Pad,G_aeolian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,G_aeolian_UP_95_Sweep_Pad,5,2,train
G,aeolian,104,UP,Sitar,G_aeolian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,G_aeolian_UP_104_Sitar,5,15,valid
G,aeolian,105,UP,Banjo,G_aeolian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,G_aeolian_UP_105_Banjo,5,4,train
G,aeolian,106,UP,Shamisen,G_aeolian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,G_aeolian_UP_106_Shamisen,5,20,test
G,aeolian,107,UP,Koto,G_aeolian_UP_107_Koto.wav,44100,0,Ethnic Timbres,G_aeolian_UP_107_Koto,5,18,test
G,aeolian,108,UP,Kalimba,G_aeolian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,G_aeolian_UP_108_Kalimba,5,4,train
G,aeolian,109,UP,Bagpipe,G_aeolian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,G_aeolian_UP_109_Bagpipe,5,9,train
G,aeolian,110,UP,Fiddle,G_aeolian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,G_aeolian_UP_110_Fiddle,5,20,test
G,aeolian,111,UP,Shanai,G_aeolian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,G_aeolian_UP_111_Shanai,5,17,valid
G,aeolian,0,DOWN,Acoustic Grand Piano,G_aeolian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_0_Acoustic_Grand_Piano,5,6,train
G,aeolian,1,DOWN,Bright Acoustic Piano,G_aeolian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_1_Bright_Acoustic_Piano,5,18,test
G,aeolian,2,DOWN,Electric Grand Piano,G_aeolian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_2_Electric_Grand_Piano,5,13,train
G,aeolian,3,DOWN,Honky-tonk Piano,G_aeolian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_3_Honky-tonk_Piano,5,3,train
G,aeolian,4,DOWN,Rhodes Piano,G_aeolian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_4_Rhodes_Piano,5,16,valid
G,aeolian,5,DOWN,Chorused Piano,G_aeolian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,G_aeolian_DOWN_5_Chorused_Piano,5,1,train
G,aeolian,6,DOWN,Harpsichord,G_aeolian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,G_aeolian_DOWN_6_Harpsichord,5,14,train
G,aeolian,7,DOWN,Clavinet,G_aeolian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,G_aeolian_DOWN_7_Clavinet,5,12,train
G,aeolian,10,DOWN,Music Box,G_aeolian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,G_aeolian_DOWN_10_Music_Box,5,18,test
G,aeolian,11,DOWN,Vibraphone,G_aeolian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,G_aeolian_DOWN_11_Vibraphone,5,7,train
G,aeolian,12,DOWN,Marimba,G_aeolian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,G_aeolian_DOWN_12_Marimba,5,8,train
G,aeolian,13,DOWN,Xylophone,G_aeolian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,G_aeolian_DOWN_13_Xylophone,5,19,test
G,aeolian,15,DOWN,Dulcimer,G_aeolian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,G_aeolian_DOWN_15_Dulcimer,5,12,train
G,aeolian,16,DOWN,Hammond Organ,G_aeolian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,G_aeolian_DOWN_16_Hammond_Organ,5,20,test
G,aeolian,17,DOWN,Percussive Organ,G_aeolian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,G_aeolian_DOWN_17_Percussive_Organ,5,11,train
G,aeolian,18,DOWN,Rock Organ,G_aeolian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,G_aeolian_DOWN_18_Rock_Organ,5,14,train
G,aeolian,19,DOWN,Church Organ,G_aeolian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,G_aeolian_DOWN_19_Church_Organ,5,4,train
G,aeolian,20,DOWN,Reed Organ,G_aeolian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,G_aeolian_DOWN_20_Reed_Organ,5,20,test
G,aeolian,24,DOWN,Acoustic Nylon Guitar,G_aeolian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_24_Acoustic_Nylon_Guitar,5,9,train
G,aeolian,25,DOWN,Acoustic Steel Guitar,G_aeolian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_25_Acoustic_Steel_Guitar,5,5,train
G,aeolian,26,DOWN,Electric Jazz Guitar,G_aeolian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_26_Electric_Jazz_Guitar,5,17,valid
G,aeolian,27,DOWN,Electric Clean Guitar,G_aeolian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_27_Electric_Clean_Guitar,5,17,valid
G,aeolian,28,DOWN,Electric Muted Guitar,G_aeolian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_28_Electric_Muted_Guitar,5,13,train
G,aeolian,29,DOWN,Overdriven Guitar,G_aeolian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_29_Overdriven_Guitar,5,1,train
G,aeolian,30,DOWN,Distortion Guitar,G_aeolian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,G_aeolian_DOWN_30_Distortion_Guitar,5,1,train
G,aeolian,32,DOWN,Acoustic Bass,G_aeolian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,G_aeolian_DOWN_32_Acoustic_Bass,5,3,train
G,aeolian,33,DOWN,Fingered Electric Bass,G_aeolian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,G_aeolian_DOWN_33_Fingered_Electric_Bass,5,20,test
G,aeolian,34,DOWN,Plucked Electric Bass,G_aeolian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,G_aeolian_DOWN_34_Plucked_Electric_Bass,5,13,train
G,aeolian,35,DOWN,Fretless Bass,G_aeolian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,G_aeolian_DOWN_35_Fretless_Bass,5,12,train
G,aeolian,36,DOWN,Slap Bass 1,G_aeolian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,G_aeolian_DOWN_36_Slap_Bass_1,5,18,test
