name,inst,root,pitch,octave,quality,quality_idx,inv,bpm,fold,set_type
Violin-g3-major7_inv3,Violin,g3,g,3,major7,0,3,60,4,train
Violin-gs3-major7_inv0,Violin,gs3,gs,3,major7,0,0,60,16,valid
Violin-gs3-major7_inv1,Violin,gs3,gs,3,major7,0,1,60,12,train
Violin-gs3-major7_inv2,Violin,gs3,gs,3,major7,0,2,60,7,train
Violin-gs3-major7_inv3,Violin,gs3,gs,3,major7,0,3,60,2,train
Violin-a3-major7_inv0,Violin,a3,a,3,major7,0,0,60,12,train
Violin-a3-major7_inv1,Violin,a3,a,3,major7,0,1,60,1,train
Violin-a3-major7_inv2,Violin,a3,a,3,major7,0,2,60,1,train
Violin-a3-major7_inv3,Violin,a3,a,3,major7,0,3,60,13,train
Violin-as3-major7_inv0,Violin,as3,as,3,major7,0,0,60,14,train
Violin-as3-major7_inv1,Violin,as3,as,3,major7,0,1,60,5,train
Violin-as3-major7_inv2,Violin,as3,as,3,major7,0,2,60,9,train
Violin-as3-major7_inv3,Violin,as3,as,3,major7,0,3,60,7,train
Violin-b3-major7_inv0,Violin,b3,b,3,major7,0,0,60,9,train
Violin-b3-major7_inv1,Violin,b3,b,3,major7,0,1,60,9,train
Violin-b3-major7_inv2,Violin,b3,b,3,major7,0,2,60,17,valid
Violin-b3-major7_inv3,Violin,b3,b,3,major7,0,3,60,14,train
Violin-c4-minor7_inv0,Violin,c4,c,4,minor7,1,0,60,11,train
Violin-c4-minor7_inv1,Violin,c4,c,4,minor7,1,1,60,8,train
Violin-c3-minor7_inv2,Violin,c3,c,3,minor7,1,2,60,19,test
Violin-c3-minor7_inv3,Violin,c3,c,3,minor7,1,3,60,6,train
Violin-cs4-minor7_inv0,Violin,cs4,cs,4,minor7,1,0,60,16,valid
Violin-cs4-minor7_inv1,Violin,cs4,cs,4,minor7,1,1,60,2,train
Violin-cs3-minor7_inv2,Violin,cs3,cs,3,minor7,1,2,60,19,test
Violin-cs3-minor7_inv3,Violin,cs3,cs,3,minor7,1,3,60,6,train
Violin-d4-minor7_inv0,Violin,d4,d,4,minor7,1,0,60,18,test
Violin-d4-minor7_inv1,Violin,d4,d,4,minor7,1,1,60,1,train
Violin-d3-minor7_inv2,Violin,d3,d,3,minor7,1,2,60,6,train
Violin-d3-minor7_inv3,Violin,d3,d,3,minor7,1,3,60,4,train
Violin-ds4-minor7_inv0,Violin,ds4,ds,4,minor7,1,0,60,16,valid
Violin-ds3-minor7_inv1,Violin,ds3,ds,3,minor7,1,1,60,11,train
Violin-ds3-minor7_inv2,Violin,ds3,ds,3,minor7,1,2,60,14,train
Violin-ds3-minor7_inv3,Violin,ds3,ds,3,minor7,1,3,60,5,train
Violin-e4-minor7_inv0,Violin,e4,e,4,minor7,1,0,60,1,train
Violin-e3-minor7_inv1,Violin,e3,e,3,minor7,1,1,60,6,train
Violin-e3-minor7_inv2,Violin,e3,e,3,minor7,1,2,60,3,train
Violin-e3-minor7_inv3,Violin,e3,e,3,minor7,1,3,60,14,train
Violin-f4-minor7_inv0,Violin,f4,f,4,minor7,1,0,60,17,valid
Violin-f3-minor7_inv1,Violin,f3,f,3,minor7,1,1,60,7,train
Violin-f3-minor7_inv2,Violin,f3,f,3,minor7,1,2,60,8,train
Violin-f3-minor7_inv3,Violin,f3,f,3,minor7,1,3,60,4,train
Violin-fs3-minor7_inv0,Violin,fs3,fs,3,minor7,1,0,60,6,train
Violin-fs3-minor7_inv1,Violin,fs3,fs,3,minor7,1,1,60,13,train
Violin-fs3-minor7_inv2,Violin,fs3,fs,3,minor7,1,2,60,20,test
Violin-fs3-minor7_inv3,Violin,fs3,fs,3,minor7,1,3,60,5,train
Violin-g3-minor7_inv0,Violin,g3,g,3,minor7,1,0,60,14,train
Violin-g3-minor7_inv1,Violin,g3,g,3,minor7,1,1,60,4,train
Violin-g3-minor7_inv2,Violin,g3,g,3,minor7,1,2,60,5,train
Violin-g3-minor7_inv3,Violin,g3,g,3,minor7,1,3,60,4,train
Violin-gs3-minor7_inv0,Violin,gs3,gs,3,minor7,1,0,60,16,valid
Violin-gs3-minor7_inv1,Violin,gs3,gs,3,minor7,1,1,60,16,valid
Violin-gs3-minor7_inv2,Violin,gs3,gs,3,minor7,1,2,60,16,valid
Violin-gs3-minor7_inv3,Violin,gs3,gs,3,minor7,1,3,60,7,train
Violin-a3-minor7_inv0,Violin,a3,a,3,minor7,1,0,60,20,test
Violin-a3-minor7_inv1,Violin,a3,a,3,minor7,1,1,60,1,train
Violin-a3-minor7_inv2,Violin,a3,a,3,minor7,1,2,60,7,train
Violin-a3-minor7_inv3,Violin,a3,a,3,minor7,1,3,60,12,train
Violin-as3-minor7_inv0,Violin,as3,as,3,minor7,1,0,60,13,train
Violin-as3-minor7_inv1,Violin,as3,as,3,minor7,1,1,60,16,valid
Violin-as3-minor7_inv2,Violin,as3,as,3,minor7,1,2,60,13,train
Violin-as3-minor7_inv3,Violin,as3,as,3,minor7,1,3,60,6,train
Violin-b3-minor7_inv0,Violin,b3,b,3,minor7,1,0,60,3,train
Violin-b3-minor7_inv1,Violin,b3,b,3,minor7,1,1,60,11,train
Violin-b3-minor7_inv2,Violin,b3,b,3,minor7,1,2,60,16,valid
Violin-b3-minor7_inv3,Violin,b3,b,3,minor7,1,3,60,9,train
Violin-c4-majorminor7_inv0,Violin,c4,c,4,majorminor7,2,0,60,9,train
Violin-c4-majorminor7_inv1,Violin,c4,c,4,majorminor7,2,1,60,8,train
Violin-c3-majorminor7_inv2,Violin,c3,c,3,majorminor7,2,2,60,16,valid
Violin-c3-majorminor7_inv3,Violin,c3,c,3,majorminor7,2,3,60,15,valid
Violin-cs4-majorminor7_inv0,Violin,cs4,cs,4,majorminor7,2,0,60,12,train
Violin-cs4-majorminor7_inv1,Violin,cs4,cs,4,majorminor7,2,1,60,18,test
Violin-cs3-majorminor7_inv2,Violin,cs3,cs,3,majorminor7,2,2,60,9,train
Violin-cs3-majorminor7_inv3,Violin,cs3,cs,3,majorminor7,2,3,60,14,train
Violin-d4-majorminor7_inv0,Violin,d4,d,4,majorminor7,2,0,60,2,train
Violin-d3-majorminor7_inv1,Violin,d3,d,3,majorminor7,2,1,60,18,test
Violin-d3-majorminor7_inv2,Violin,d3,d,3,majorminor7,2,2,60,10,train
Violin-d3-majorminor7_inv3,Violin,d3,d,3,majorminor7,2,3,60,1,train
Violin-ds4-majorminor7_inv0,Violin,ds4,ds,4,majorminor7,2,0,60,6,train
Violin-ds3-majorminor7_inv1,Violin,ds3,ds,3,majorminor7,2,1,60,19,test
Violin-ds3-majorminor7_inv2,Violin,ds3,ds,3,majorminor7,2,2,60,1,train
Violin-ds3-majorminor7_inv3,Violin,ds3,ds,3,majorminor7,2,3,60,4,train
Violin-e4-majorminor7_inv0,Violin,e4,e,4,majorminor7,2,0,60,15,valid
Violin-e3-majorminor7_inv1,Violin,e3,e,3,majorminor7,2,1,60,1,train
Violin-e3-majorminor7_inv2,Violin,e3,e,3,majorminor7,2,2,60,2,train
Violin-e3-majorminor7_inv3,Violin,e3,e,3,majorminor7,2,3,60,13,train
Violin-f4-majorminor7_inv0,Violin,f4,f,4,majorminor7,2,0,60,4,train
Violin-f3-majorminor7_inv1,Violin,f3,f,3,majorminor7,2,1,60,11,train
Violin-f3-majorminor7_inv2,Violin,f3,f,3,majorminor7,2,2,60,15,valid
Violin-f3-majorminor7_inv3,Violin,f3,f,3,majorminor7,2,3,60,18,test
Violin-fs3-majorminor7_inv0,Violin,fs3,fs,3,majorminor7,2,0,60,3,train
Violin-fs3-majorminor7_inv1,Violin,fs3,fs,3,majorminor7,2,1,60,17,valid
Violin-fs3-majorminor7_inv2,Violin,fs3,fs,3,majorminor7,2,2,60,2,train
Violin-fs3-majorminor7_inv3,Violin,fs3,fs,3,majorminor7,2,3,60,3,train
Violin-g3-majorminor7_inv0,Violin,g3,g,3,majorminor7,2,0,60,12,train
Violin-g3-majorminor7_inv1,Violin,g3,g,3,majorminor7,2,1,60,13,train
Violin-g3-majorminor7_inv2,Violin,g3,g,3,majorminor7,2,2,60,1,train
Violin-g3-majorminor7_inv3,Violin,g3,g,3,majorminor7,2,3,60,6,train
Violin-gs3-majorminor7_inv0,Violin,gs3,gs,3,majorminor7,2,0,60,12,train
Violin-gs3-majorminor7_inv1,Violin,gs3,gs,3,majorminor7,2,1,60,5,train
Violin-gs3-majorminor7_inv2,Violin,gs3,gs,3,majorminor7,2,2,60,3,train
Violin-gs3-majorminor7_inv3,Violin,gs3,gs,3,majorminor7,2,3,60,17,valid
Violin-a3-majorminor7_inv0,Violin,a3,a,3,majorminor7,2,0,60,16,valid
Violin-a3-majorminor7_inv1,Violin,a3,a,3,majorminor7,2,1,60,18,test
Violin-a3-majorminor7_inv2,Violin,a3,a,3,majorminor7,2,2,60,3,train
Violin-a3-majorminor7_inv3,Violin,a3,a,3,majorminor7,2,3,60,7,train
Violin-as3-majorminor7_inv0,Violin,as3,as,3,majorminor7,2,0,60,19,test
Violin-as3-majorminor7_inv1,Violin,as3,as,3,majorminor7,2,1,60,13,train
Violin-as3-majorminor7_inv2,Violin,as3,as,3,majorminor7,2,2,60,10,train
Violin-as3-majorminor7_inv3,Violin,as3,as,3,majorminor7,2,3,60,6,train
Violin-b3-majorminor7_inv0,Violin,b3,b,3,majorminor7,2,0,60,12,train
Violin-b3-majorminor7_inv1,Violin,b3,b,3,majorminor7,2,1,60,18,test
Violin-b3-majorminor7_inv2,Violin,b3,b,3,majorminor7,2,2,60,14,train
Violin-b3-majorminor7_inv3,Violin,b3,b,3,majorminor7,2,3,60,2,train
Violin-c4-minormajor7_inv0,Violin,c4,c,4,minormajor7,3,0,60,15,valid
Violin-c4-minormajor7_inv1,Violin,c4,c,4,minormajor7,3,1,60,7,train
Violin-c3-minormajor7_inv2,Violin,c3,c,3,minormajor7,3,2,60,18,test
Violin-c3-minormajor7_inv3,Violin,c3,c,3,minormajor7,3,3,60,3,train
Violin-cs4-minormajor7_inv0,Violin,cs4,cs,4,minormajor7,3,0,60,13,train
Violin-cs4-minormajor7_inv1,Violin,cs4,cs,4,minormajor7,3,1,60,10,train
Violin-cs3-minormajor7_inv2,Violin,cs3,cs,3,minormajor7,3,2,60,11,train
Violin-cs3-minormajor7_inv3,Violin,cs3,cs,3,minormajor7,3,3,60,14,train
Violin-d4-minormajor7_inv0,Violin,d4,d,4,minormajor7,3,0,60,7,train
Violin-d4-minormajor7_inv1,Violin,d4,d,4,minormajor7,3,1,60,12,train
Violin-d3-minormajor7_inv2,Violin,d3,d,3,minormajor7,3,2,60,8,train
Violin-d3-minormajor7_inv3,Violin,d3,d,3,minormajor7,3,3,60,3,train
Violin-ds4-minormajor7_inv0,Violin,ds4,ds,4,minormajor7,3,0,60,11,train
Violin-ds3-minormajor7_inv1,Violin,ds3,ds,3,minormajor7,3,1,60,9,train
Violin-ds3-minormajor7_inv2,Violin,ds3,ds,3,minormajor7,3,2,60,14,train
Violin-ds3-minormajor7_inv3,Violin,ds3,ds,3,minormajor7,3,3,60,7,train
Violin-e4-minormajor7_inv0,Violin,e4,e,4,minormajor7,3,0,60,1,train
Violin-e3-minormajor7_inv1,Violin,e3,e,3,minormajor7,3,1,60,20,test
Violin-e3-minormajor7_inv2,Violin,e3,e,3,minormajor7,3,2,60,1,train
Violin-e3-minormajor7_inv3,Violin,e3,e,3,minormajor7,3,3,60,10,train
Violin-f4-minormajor7_inv0,Violin,f4,f,4,minormajor7,3,0,60,8,train
Violin-f3-minormajor7_inv1,Violin,f3,f,3,minormajor7,3,1,60,6,train
Violin-f3-minormajor7_inv2,Violin,f3,f,3,minormajor7,3,2,60,16,valid
Violin-f3-minormajor7_inv3,Violin,f3,f,3,minormajor7,3,3,60,11,train
Violin-fs3-minormajor7_inv0,Violin,fs3,fs,3,minormajor7,3,0,60,13,train
Violin-fs3-minormajor7_inv1,Violin,fs3,fs,3,minormajor7,3,1,60,1,train
Violin-fs3-minormajor7_inv2,Violin,fs3,fs,3,minormajor7,3,2,60,4,train
Violin-fs3-minormajor7_inv3,Violin,fs3,fs,3,minormajor7,3,3,60,5,train
Violin-g3-minormajor7_inv0,Violin,g3,g,3,minormajor7,3,0,60,6,train
Violin-g3-minormajor7_inv1,Violin,g3,g,3,minormajor7,3,1,60,11,train
Violin-g3-minormajor7_inv2,Violin,g3,g,3,minormajor7,3,2,60,11,train
Violin-g3-minormajor7_inv3,Violin,g3,g,3,minormajor7,3,3,60,9,train
Violin-gs3-minormajor7_inv0,Violin,gs3,gs,3,minormajor7,3,0,60,7,train
Violin-gs3-minormajor7_inv1,Violin,gs3,gs,3,minormajor7,3,1,60,8,train
Violin-gs3-minormajor7_inv2,Violin,gs3,gs,3,minormajor7,3,2,60,7,train
Violin-gs3-minormajor7_inv3,Violin,gs3,gs,3,minormajor7,3,3,60,6,train
Violin-a3-minormajor7_inv0,Violin,a3,a,3,minormajor7,3,0,60,19,test
Violin-a3-minormajor7_inv1,Violin,a3,a,3,minormajor7,3,1,60,3,train
Violin-a3-minormajor7_inv2,Violin,a3,a,3,minormajor7,3,2,60,19,test
Violin-a3-minormajor7_inv3,Violin,a3,a,3,minormajor7,3,3,60,19,test
Violin-as3-minormajor7_inv0,Violin,as3,as,3,minormajor7,3,0,60,10,train
Violin-as3-minormajor7_inv1,Violin,as3,as,3,minormajor7,3,1,60,8,train
Violin-as3-minormajor7_inv2,Violin,as3,as,3,minormajor7,3,2,60,12,train
Violin-as3-minormajor7_inv3,Violin,as3,as,3,minormajor7,3,3,60,5,train
Violin-b3-minormajor7_inv0,Violin,b3,b,3,minormajor7,3,0,60,7,train
Violin-b3-minormajor7_inv1,Violin,b3,b,3,minormajor7,3,1,60,7,train
Violin-b3-minormajor7_inv2,Violin,b3,b,3,minormajor7,3,2,60,2,train
Violin-b3-minormajor7_inv3,Violin,b3,b,3,minormajor7,3,3,60,9,train
Violin-c4-halfdim7_inv0,Violin,c4,c,4,halfdim7,4,0,60,7,train
Violin-c4-halfdim7_inv1,Violin,c4,c,4,halfdim7,4,1,60,16,valid
Violin-c3-halfdim7_inv2,Violin,c3,c,3,halfdim7,4,2,60,15,valid
Violin-c3-halfdim7_inv3,Violin,c3,c,3,halfdim7,4,3,60,1,train
Violin-cs4-halfdim7_inv0,Violin,cs4,cs,4,halfdim7,4,0,60,6,train
Violin-cs4-halfdim7_inv1,Violin,cs4,cs,4,halfdim7,4,1,60,9,train
Violin-cs3-halfdim7_inv2,Violin,cs3,cs,3,halfdim7,4,2,60,9,train
Violin-cs3-halfdim7_inv3,Violin,cs3,cs,3,halfdim7,4,3,60,6,train
Violin-d4-halfdim7_inv0,Violin,d4,d,4,halfdim7,4,0,60,19,test
Violin-d4-halfdim7_inv1,Violin,d4,d,4,halfdim7,4,1,60,17,valid
Violin-d3-halfdim7_inv2,Violin,d3,d,3,halfdim7,4,2,60,14,train
Violin-d3-halfdim7_inv3,Violin,d3,d,3,halfdim7,4,3,60,10,train
Violin-ds4-halfdim7_inv0,Violin,ds4,ds,4,halfdim7,4,0,60,6,train
Violin-ds3-halfdim7_inv1,Violin,ds3,ds,3,halfdim7,4,1,60,8,train
Violin-ds3-halfdim7_inv2,Violin,ds3,ds,3,halfdim7,4,2,60,5,train
Violin-ds3-halfdim7_inv3,Violin,ds3,ds,3,halfdim7,4,3,60,17,valid
Violin-e4-halfdim7_inv0,Violin,e4,e,4,halfdim7,4,0,60,2,train
Violin-e3-halfdim7_inv1,Violin,e3,e,3,halfdim7,4,1,60,1,train
Violin-e3-halfdim7_inv2,Violin,e3,e,3,halfdim7,4,2,60,1,train
Violin-e3-halfdim7_inv3,Violin,e3,e,3,halfdim7,4,3,60,7,train
Violin-f4-halfdim7_inv0,Violin,f4,f,4,halfdim7,4,0,60,7,train
Violin-f3-halfdim7_inv1,Violin,f3,f,3,halfdim7,4,1,60,18,test
Violin-f3-halfdim7_inv2,Violin,f3,f,3,halfdim7,4,2,60,5,train
Violin-f3-halfdim7_inv3,Violin,f3,f,3,halfdim7,4,3,60,11,train
Violin-fs3-halfdim7_inv0,Violin,fs3,fs,3,halfdim7,4,0,60,3,train
Violin-fs3-halfdim7_inv1,Violin,fs3,fs,3,halfdim7,4,1,60,1,train
Violin-fs3-halfdim7_inv2,Violin,fs3,fs,3,halfdim7,4,2,60,19,test
Violin-fs3-halfdim7_inv3,Violin,fs3,fs,3,halfdim7,4,3,60,15,valid
Violin-g3-halfdim7_inv0,Violin,g3,g,3,halfdim7,4,0,60,16,valid
Violin-g3-halfdim7_inv1,Violin,g3,g,3,halfdim7,4,1,60,4,train
Violin-g3-halfdim7_inv2,Violin,g3,g,3,halfdim7,4,2,60,14,train
Violin-g3-halfdim7_inv3,Violin,g3,g,3,halfdim7,4,3,60,20,test
Violin-gs3-halfdim7_inv0,Violin,gs3,gs,3,halfdim7,4,0,60,14,train
Violin-gs3-halfdim7_inv1,Violin,gs3,gs,3,halfdim7,4,1,60,18,test
Violin-gs3-halfdim7_inv2,Violin,gs3,gs,3,halfdim7,4,2,60,18,test
Violin-gs3-halfdim7_inv3,Violin,gs3,gs,3,halfdim7,4,3,60,18,test
Violin-a3-halfdim7_inv0,Violin,a3,a,3,halfdim7,4,0,60,17,valid
Violin-a3-halfdim7_inv1,Violin,a3,a,3,halfdim7,4,1,60,2,train
Violin-a3-halfdim7_inv2,Violin,a3,a,3,halfdim7,4,2,60,8,train
Violin-a3-halfdim7_inv3,Violin,a3,a,3,halfdim7,4,3,60,5,train
Violin-as3-halfdim7_inv0,Violin,as3,as,3,halfdim7,4,0,60,13,train
Violin-as3-halfdim7_inv1,Violin,as3,as,3,halfdim7,4,1,60,16,valid
Violin-as3-halfdim7_inv2,Violin,as3,as,3,halfdim7,4,2,60,15,valid
Violin-as3-halfdim7_inv3,Violin,as3,as,3,halfdim7,4,3,60,11,train
Violin-b3-halfdim7_inv0,Violin,b3,b,3,halfdim7,4,0,60,12,train
Violin-b3-halfdim7_inv1,Violin,b3,b,3,halfdim7,4,1,60,16,valid
Violin-b3-halfdim7_inv2,Violin,b3,b,3,halfdim7,4,2,60,16,valid
Violin-b3-halfdim7_inv3,Violin,b3,b,3,halfdim7,4,3,60,13,train
Violin-c4-fulldim7_inv0,Violin,c4,c,4,fulldim7,5,0,60,11,train
Violin-c4-fulldim7_inv1,Violin,c4,c,4,fulldim7,5,1,60,12,train
Violin-c3-fulldim7_inv2,Violin,c3,c,3,fulldim7,5,2,60,17,valid
Violin-c3-fulldim7_inv3,Violin,c3,c,3,fulldim7,5,3,60,10,train
Violin-cs4-fulldim7_inv0,Violin,cs4,cs,4,fulldim7,5,0,60,16,valid
Violin-cs4-fulldim7_inv1,Violin,cs4,cs,4,fulldim7,5,1,60,1,train
Violin-cs3-fulldim7_inv2,Violin,cs3,cs,3,fulldim7,5,2,60,2,train
Violin-cs3-fulldim7_inv3,Violin,cs3,cs,3,fulldim7,5,3,60,20,test
Violin-d4-fulldim7_inv0,Violin,d4,d,4,fulldim7,5,0,60,13,train
Violin-d4-fulldim7_inv1,Violin,d4,d,4,fulldim7,5,1,60,20,test
Violin-d3-fulldim7_inv2,Violin,d3,d,3,fulldim7,5,2,60,9,train
Violin-d3-fulldim7_inv3,Violin,d3,d,3,fulldim7,5,3,60,8,train
Violin-ds4-fulldim7_inv0,Violin,ds4,ds,4,fulldim7,5,0,60,17,valid
Violin-ds3-fulldim7_inv1,Violin,ds3,ds,3,fulldim7,5,1,60,15,valid
Violin-ds3-fulldim7_inv2,Violin,ds3,ds,3,fulldim7,5,2,60,16,valid
Violin-ds3-fulldim7_inv3,Violin,ds3,ds,3,fulldim7,5,3,60,11,train
Violin-e4-fulldim7_inv0,Violin,e4,e,4,fulldim7,5,0,60,3,train
Violin-e3-fulldim7_inv1,Violin,e3,e,3,fulldim7,5,1,60,4,train
Violin-e3-fulldim7_inv2,Violin,e3,e,3,fulldim7,5,2,60,8,train
Violin-e3-fulldim7_inv3,Violin,e3,e,3,fulldim7,5,3,60,12,train
Violin-f4-fulldim7_inv0,Violin,f4,f,4,fulldim7,5,0,60,7,train
Violin-f3-fulldim7_inv1,Violin,f3,f,3,fulldim7,5,1,60,20,test
Violin-f3-fulldim7_inv2,Violin,f3,f,3,fulldim7,5,2,60,9,train
Violin-f3-fulldim7_inv3,Violin,f3,f,3,fulldim7,5,3,60,9,train
Violin-fs3-fulldim7_inv0,Violin,fs3,fs,3,fulldim7,5,0,60,1,train
Violin-fs3-fulldim7_inv1,Violin,fs3,fs,3,fulldim7,5,1,60,1,train
Violin-fs3-fulldim7_inv2,Violin,fs3,fs,3,fulldim7,5,2,60,7,train
Violin-fs3-fulldim7_inv3,Violin,fs3,fs,3,fulldim7,5,3,60,18,test
Violin-g3-fulldim7_inv0,Violin,g3,g,3,fulldim7,5,0,60,1,train
Violin-g3-fulldim7_inv1,Violin,g3,g,3,fulldim7,5,1,60,6,train
Violin-g3-fulldim7_inv2,Violin,g3,g,3,fulldim7,5,2,60,14,train
Violin-g3-fulldim7_inv3,Violin,g3,g,3,fulldim7,5,3,60,19,test
Violin-gs3-fulldim7_inv0,Violin,gs3,gs,3,fulldim7,5,0,60,5,train
Violin-gs3-fulldim7_inv1,Violin,gs3,gs,3,fulldim7,5,1,60,18,test
Violin-gs3-fulldim7_inv2,Violin,gs3,gs,3,fulldim7,5,2,60,7,train
Violin-gs3-fulldim7_inv3,Violin,gs3,gs,3,fulldim7,5,3,60,18,test
Violin-a3-fulldim7_inv0,Violin,a3,a,3,fulldim7,5,0,60,19,test
Violin-a3-fulldim7_inv1,Violin,a3,a,3,fulldim7,5,1,60,8,train
Violin-a3-fulldim7_inv2,Violin,a3,a,3,fulldim7,5,2,60,19,test
Violin-a3-fulldim7_inv3,Violin,a3,a,3,fulldim7,5,3,60,18,test
Violin-as3-fulldim7_inv0,Violin,as3,as,3,fulldim7,5,0,60,4,train
Violin-as3-fulldim7_inv1,Violin,as3,as,3,fulldim7,5,1,60,7,train
Violin-as3-fulldim7_inv2,Violin,as3,as,3,fulldim7,5,2,60,19,test
Violin-as3-fulldim7_inv3,Violin,as3,as,3,fulldim7,5,3,60,12,train
Violin-b3-fulldim7_inv0,Violin,b3,b,3,fulldim7,5,0,60,1,train
Violin-b3-fulldim7_inv1,Violin,b3,b,3,fulldim7,5,1,60,2,train
Violin-b3-fulldim7_inv2,Violin,b3,b,3,fulldim7,5,2,60,7,train
Violin-b3-fulldim7_inv3,Violin,b3,b,3,fulldim7,5,3,60,4,train
Violin-c4-augmajor7_inv0,Violin,c4,c,4,augmajor7,6,0,60,15,valid
Violin-c4-augmajor7_inv1,Violin,c4,c,4,augmajor7,6,1,60,16,valid
Violin-c3-augmajor7_inv2,Violin,c3,c,3,augmajor7,6,2,60,2,train
Violin-c3-augmajor7_inv3,Violin,c3,c,3,augmajor7,6,3,60,20,test
Violin-cs4-augmajor7_inv0,Violin,cs4,cs,4,augmajor7,6,0,60,10,train
Violin-cs4-augmajor7_inv1,Violin,cs4,cs,4,augmajor7,6,1,60,11,train
Violin-cs3-augmajor7_inv2,Violin,cs3,cs,3,augmajor7,6,2,60,17,valid
Violin-cs3-augmajor7_inv3,Violin,cs3,cs,3,augmajor7,6,3,60,6,train
Violin-d4-augmajor7_inv0,Violin,d4,d,4,augmajor7,6,0,60,13,train
Violin-d3-augmajor7_inv1,Violin,d3,d,3,augmajor7,6,1,60,6,train
Violin-d3-augmajor7_inv2,Violin,d3,d,3,augmajor7,6,2,60,10,train
Violin-d3-augmajor7_inv3,Violin,d3,d,3,augmajor7,6,3,60,4,train
Violin-ds4-augmajor7_inv0,Violin,ds4,ds,4,augmajor7,6,0,60,18,test
Violin-ds3-augmajor7_inv1,Violin,ds3,ds,3,augmajor7,6,1,60,19,test
Violin-ds3-augmajor7_inv2,Violin,ds3,ds,3,augmajor7,6,2,60,1,train
Violin-ds3-augmajor7_inv3,Violin,ds3,ds,3,augmajor7,6,3,60,4,train
Violin-e4-augmajor7_inv0,Violin,e4,e,4,augmajor7,6,0,60,17,valid
Violin-e3-augmajor7_inv1,Violin,e3,e,3,augmajor7,6,1,60,17,valid
Violin-e3-augmajor7_inv2,Violin,e3,e,3,augmajor7,6,2,60,10,train
Violin-e3-augmajor7_inv3,Violin,e3,e,3,augmajor7,6,3,60,18,test
Violin-f4-augmajor7_inv0,Violin,f4,f,4,augmajor7,6,0,60,2,train
Violin-f3-augmajor7_inv1,Violin,f3,f,3,augmajor7,6,1,60,15,valid
Violin-f3-augmajor7_inv2,Violin,f3,f,3,augmajor7,6,2,60,9,train
Violin-f3-augmajor7_inv3,Violin,f3,f,3,augmajor7,6,3,60,9,train
Violin-fs3-augmajor7_inv0,Violin,fs3,fs,3,augmajor7,6,0,60,2,train
Violin-fs3-augmajor7_inv1,Violin,fs3,fs,3,augmajor7,6,1,60,10,train
Violin-fs3-augmajor7_inv2,Violin,fs3,fs,3,augmajor7,6,2,60,18,test
Violin-fs3-augmajor7_inv3,Violin,fs3,fs,3,augmajor7,6,3,60,18,test
Violin-g3-augmajor7_inv0,Violin,g3,g,3,augmajor7,6,0,60,1,train
Violin-g3-augmajor7_inv1,Violin,g3,g,3,augmajor7,6,1,60,14,train
Violin-g3-augmajor7_inv2,Violin,g3,g,3,augmajor7,6,2,60,7,train
Violin-g3-augmajor7_inv3,Violin,g3,g,3,augmajor7,6,3,60,11,train
Violin-gs3-augmajor7_inv0,Violin,gs3,gs,3,augmajor7,6,0,60,2,train
Violin-gs3-augmajor7_inv1,Violin,gs3,gs,3,augmajor7,6,1,60,7,train
Violin-gs3-augmajor7_inv2,Violin,gs3,gs,3,augmajor7,6,2,60,13,train
Violin-gs3-augmajor7_inv3,Violin,gs3,gs,3,augmajor7,6,3,60,4,train
Violin-a3-augmajor7_inv0,Violin,a3,a,3,augmajor7,6,0,60,14,train
Violin-a3-augmajor7_inv1,Violin,a3,a,3,augmajor7,6,1,60,7,train
Violin-a3-augmajor7_inv2,Violin,a3,a,3,augmajor7,6,2,60,18,test
Violin-a3-augmajor7_inv3,Violin,a3,a,3,augmajor7,6,3,60,2,train
Violin-as3-augmajor7_inv0,Violin,as3,as,3,augmajor7,6,0,60,19,test
Violin-as3-augmajor7_inv1,Violin,as3,as,3,augmajor7,6,1,60,8,train
Violin-as3-augmajor7_inv2,Violin,as3,as,3,augmajor7,6,2,60,16,valid
Violin-as3-augmajor7_inv3,Violin,as3,as,3,augmajor7,6,3,60,18,test
Violin-b3-augmajor7_inv0,Violin,b3,b,3,augmajor7,6,0,60,6,train
Violin-b3-augmajor7_inv1,Violin,b3,b,3,augmajor7,6,1,60,16,valid
Violin-b3-augmajor7_inv2,Violin,b3,b,3,augmajor7,6,2,60,6,train
Violin-b3-augmajor7_inv3,Violin,b3,b,3,augmajor7,6,3,60,12,train
Violin-c4-augminor7_inv0,Violin,c4,c,4,augminor7,7,0,60,5,train
Violin-c4-augminor7_inv1,Violin,c4,c,4,augminor7,7,1,60,2,train
Violin-c3-augminor7_inv2,Violin,c3,c,3,augminor7,7,2,60,2,train
Violin-c3-augminor7_inv3,Violin,c3,c,3,augminor7,7,3,60,1,train
Violin-cs4-augminor7_inv0,Violin,cs4,cs,4,augminor7,7,0,60,19,test
Violin-cs4-augminor7_inv1,Violin,cs4,cs,4,augminor7,7,1,60,7,train
Violin-cs3-augminor7_inv2,Violin,cs3,cs,3,augminor7,7,2,60,19,test
Violin-cs3-augminor7_inv3,Violin,cs3,cs,3,augminor7,7,3,60,19,test
Violin-d4-augminor7_inv0,Violin,d4,d,4,augminor7,7,0,60,18,test
Violin-d3-augminor7_inv1,Violin,d3,d,3,augminor7,7,1,60,4,train
Violin-d3-augminor7_inv2,Violin,d3,d,3,augminor7,7,2,60,11,train
