chord_progression,midi_program_num,midi_program_name,path,midi_category,key_note_name,sampling_rate,key_note_pitch_class,name,is_major,orig_prog,inv,bpm,fold,set_type
"ionian-(5, 4, 1, 5)",80,Square Wave Lead,E_ionian_5-4-1-5_80_Square_Wave_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_80_Square_Wave_Lead,true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",81,Sawtooth Wave Lead,E_ionian_5-4-1-5_81_Sawtooth_Wave_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_81_Sawtooth_Wave_Lead,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",82,Calliope Lead,E_ionian_5-4-1-5_82_Calliope_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_82_Calliope_Lead,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",83,Chiff Lead,E_ionian_5-4-1-5_83_Chiff_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_83_Chiff_Lead,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",84,Charang Lead,E_ionian_5-4-1-5_84_Charang_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_84_Charang_Lead,true,maj-5415,0,60,16,valid
"ionian-(5, 4, 1, 5)",85,Voice Lead,E_ionian_5-4-1-5_85_Voice_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_85_Voice_Lead,true,maj-5415,0,60,9,train
"ionian-(5, 4, 1, 5)",87,Bass Lead,E_ionian_5-4-1-5_87_Bass_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-4-1-5_87_Bass_Lead,true,maj-5415,0,60,14,train
"ionian-(5, 4, 1, 5)",88,New Age Pad,E_ionian_5-4-1-5_88_New_Age_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_88_New_Age_Pad,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",89,Warm Pad,E_ionian_5-4-1-5_89_Warm_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_89_Warm_Pad,true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",90,Polysynth Pad,E_ionian_5-4-1-5_90_Polysynth_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_90_Polysynth_Pad,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",91,Choir Pad,E_ionian_5-4-1-5_91_Choir_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_91_Choir_Pad,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",92,Bowed Pad,E_ionian_5-4-1-5_92_Bowed_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_92_Bowed_Pad,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",93,Metallic Pad,E_ionian_5-4-1-5_93_Metallic_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_93_Metallic_Pad,true,maj-5415,0,60,6,train
"ionian-(5, 4, 1, 5)",94,Halo Pad,E_ionian_5-4-1-5_94_Halo_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_94_Halo_Pad,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",95,Sweep Pad,E_ionian_5-4-1-5_95_Sweep_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-4-1-5_95_Sweep_Pad,true,maj-5415,0,60,19,test
"ionian-(5, 4, 1, 5)",104,Sitar,E_ionian_5-4-1-5_104_Sitar.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_104_Sitar,true,maj-5415,0,60,11,train
"ionian-(5, 4, 1, 5)",105,Banjo,E_ionian_5-4-1-5_105_Banjo.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_105_Banjo,true,maj-5415,0,60,7,train
"ionian-(5, 4, 1, 5)",106,Shamisen,E_ionian_5-4-1-5_106_Shamisen.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_106_Shamisen,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",107,Koto,E_ionian_5-4-1-5_107_Koto.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_107_Koto,true,maj-5415,0,60,12,train
"ionian-(5, 4, 1, 5)",108,Kalimba,E_ionian_5-4-1-5_108_Kalimba.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_108_Kalimba,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",109,Bagpipe,E_ionian_5-4-1-5_109_Bagpipe.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_109_Bagpipe,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",110,Fiddle,E_ionian_5-4-1-5_110_Fiddle.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_110_Fiddle,true,maj-5415,0,60,13,train
"ionian-(5, 4, 1, 5)",111,Shanai,E_ionian_5-4-1-5_111_Shanai.wav,Ethnic Timbres,E,44100,4,E_ionian_5-4-1-5_111_Shanai,true,maj-5415,0,60,3,train
"ionian-(5, 6, 4, 1)",0,Acoustic Grand Piano,E_ionian_5-6-4-1_0_Acoustic_Grand_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_0_Acoustic_Grand_Piano,true,maj-5641,0,60,6,train
"ionian-(5, 6, 4, 1)",1,Bright Acoustic Piano,E_ionian_5-6-4-1_1_Bright_Acoustic_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_1_Bright_Acoustic_Piano,true,maj-5641,0,60,19,test
"ionian-(5, 6, 4, 1)",2,Electric Grand Piano,E_ionian_5-6-4-1_2_Electric_Grand_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_2_Electric_Grand_Piano,true,maj-5641,0,60,2,train
"ionian-(5, 6, 4, 1)",3,Honky-tonk Piano,E_ionian_5-6-4-1_3_Honky-tonk_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_3_Honky-tonk_Piano,true,maj-5641,0,60,8,train
"ionian-(5, 6, 4, 1)",4,Rhodes Piano,E_ionian_5-6-4-1_4_Rhodes_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_4_Rhodes_Piano,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",5,Chorused Piano,E_ionian_5-6-4-1_5_Chorused_Piano.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_5_Chorused_Piano,true,maj-5641,0,60,10,train
"ionian-(5, 6, 4, 1)",6,Harpsichord,E_ionian_5-6-4-1_6_Harpsichord.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_6_Harpsichord,true,maj-5641,0,60,9,train
"ionian-(5, 6, 4, 1)",7,Clavinet,E_ionian_5-6-4-1_7_Clavinet.wav,Piano Timbres,E,44100,4,E_ionian_5-6-4-1_7_Clavinet,true,maj-5641,0,60,9,train
"ionian-(5, 6, 4, 1)",10,Music Box,E_ionian_5-6-4-1_10_Music_Box.wav,Chromatic Percussion,E,44100,4,E_ionian_5-6-4-1_10_Music_Box,true,maj-5641,0,60,3,train
"ionian-(5, 6, 4, 1)",11,Vibraphone,E_ionian_5-6-4-1_11_Vibraphone.wav,Chromatic Percussion,E,44100,4,E_ionian_5-6-4-1_11_Vibraphone,true,maj-5641,0,60,3,train
"ionian-(5, 6, 4, 1)",12,Marimba,E_ionian_5-6-4-1_12_Marimba.wav,Chromatic Percussion,E,44100,4,E_ionian_5-6-4-1_12_Marimba,true,maj-5641,0,60,8,train
"ionian-(5, 6, 4, 1)",13,Xylophone,E_ionian_5-6-4-1_13_Xylophone.wav,Chromatic Percussion,E,44100,4,E_ionian_5-6-4-1_13_Xylophone,true,maj-5641,0,60,16,valid
"ionian-(5, 6, 4, 1)",15,Dulcimer,E_ionian_5-6-4-1_15_Dulcimer.wav,Chromatic Percussion,E,44100,4,E_ionian_5-6-4-1_15_Dulcimer,true,maj-5641,0,60,19,test
"ionian-(5, 6, 4, 1)",16,Hammond Organ,E_ionian_5-6-4-1_16_Hammond_Organ.wav,Organ Timbres,E,44100,4,E_ionian_5-6-4-1_16_Hammond_Organ,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",17,Percussive Organ,E_ionian_5-6-4-1_17_Percussive_Organ.wav,Organ Timbres,E,44100,4,E_ionian_5-6-4-1_17_Percussive_Organ,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",18,Rock Organ,E_ionian_5-6-4-1_18_Rock_Organ.wav,Organ Timbres,E,44100,4,E_ionian_5-6-4-1_18_Rock_Organ,true,maj-5641,0,60,10,train
"ionian-(5, 6, 4, 1)",19,Church Organ,E_ionian_5-6-4-1_19_Church_Organ.wav,Organ Timbres,E,44100,4,E_ionian_5-6-4-1_19_Church_Organ,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",20,Reed Organ,E_ionian_5-6-4-1_20_Reed_Organ.wav,Organ Timbres,E,44100,4,E_ionian_5-6-4-1_20_Reed_Organ,true,maj-5641,0,60,7,train
"ionian-(5, 6, 4, 1)",24,Acoustic Nylon Guitar,E_ionian_5-6-4-1_24_Acoustic_Nylon_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_24_Acoustic_Nylon_Guitar,true,maj-5641,0,60,20,test
"ionian-(5, 6, 4, 1)",25,Acoustic Steel Guitar,E_ionian_5-6-4-1_25_Acoustic_Steel_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_25_Acoustic_Steel_Guitar,true,maj-5641,0,60,10,train
"ionian-(5, 6, 4, 1)",26,Electric Jazz Guitar,E_ionian_5-6-4-1_26_Electric_Jazz_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_26_Electric_Jazz_Guitar,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",27,Electric Clean Guitar,E_ionian_5-6-4-1_27_Electric_Clean_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_27_Electric_Clean_Guitar,true,maj-5641,0,60,12,train
"ionian-(5, 6, 4, 1)",28,Electric Muted Guitar,E_ionian_5-6-4-1_28_Electric_Muted_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_28_Electric_Muted_Guitar,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",29,Overdriven Guitar,E_ionian_5-6-4-1_29_Overdriven_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_29_Overdriven_Guitar,true,maj-5641,0,60,8,train
"ionian-(5, 6, 4, 1)",30,Distortion Guitar,E_ionian_5-6-4-1_30_Distortion_Guitar.wav,Guitar Timbres,E,44100,4,E_ionian_5-6-4-1_30_Distortion_Guitar,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",32,Acoustic Bass,E_ionian_5-6-4-1_32_Acoustic_Bass.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_32_Acoustic_Bass,true,maj-5641,0,60,16,valid
"ionian-(5, 6, 4, 1)",33,Fingered Electric Bass,E_ionian_5-6-4-1_33_Fingered_Electric_Bass.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_33_Fingered_Electric_Bass,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",34,Plucked Electric Bass,E_ionian_5-6-4-1_34_Plucked_Electric_Bass.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_34_Plucked_Electric_Bass,true,maj-5641,0,60,5,train
"ionian-(5, 6, 4, 1)",35,Fretless Bass,E_ionian_5-6-4-1_35_Fretless_Bass.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_35_Fretless_Bass,true,maj-5641,0,60,2,train
"ionian-(5, 6, 4, 1)",36,Slap Bass 1,E_ionian_5-6-4-1_36_Slap_Bass_1.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_36_Slap_Bass_1,true,maj-5641,0,60,2,train
"ionian-(5, 6, 4, 1)",37,Slap Bass 2,E_ionian_5-6-4-1_37_Slap_Bass_2.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_37_Slap_Bass_2,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",38,Synth Bass 1,E_ionian_5-6-4-1_38_Synth_Bass_1.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_38_Synth_Bass_1,true,maj-5641,0,60,6,train
"ionian-(5, 6, 4, 1)",39,Synth Bass 2,E_ionian_5-6-4-1_39_Synth_Bass_2.wav,Bass Timbres,E,44100,4,E_ionian_5-6-4-1_39_Synth_Bass_2,true,maj-5641,0,60,13,train
"ionian-(5, 6, 4, 1)",40,Violin,E_ionian_5-6-4-1_40_Violin.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_40_Violin,true,maj-5641,0,60,15,valid
"ionian-(5, 6, 4, 1)",41,Viola,E_ionian_5-6-4-1_41_Viola.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_41_Viola,true,maj-5641,0,60,3,train
"ionian-(5, 6, 4, 1)",42,Cello,E_ionian_5-6-4-1_42_Cello.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_42_Cello,true,maj-5641,0,60,9,train
"ionian-(5, 6, 4, 1)",43,Contrabass,E_ionian_5-6-4-1_43_Contrabass.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_43_Contrabass,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",44,Tremolo Strings,E_ionian_5-6-4-1_44_Tremolo_Strings.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_44_Tremolo_Strings,true,maj-5641,0,60,7,train
"ionian-(5, 6, 4, 1)",45,Pizzicato Strings,E_ionian_5-6-4-1_45_Pizzicato_Strings.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_45_Pizzicato_Strings,true,maj-5641,0,60,13,train
"ionian-(5, 6, 4, 1)",46,Orchestral Harp,E_ionian_5-6-4-1_46_Orchestral_Harp.wav,String Timbres,E,44100,4,E_ionian_5-6-4-1_46_Orchestral_Harp,true,maj-5641,0,60,12,train
"ionian-(5, 6, 4, 1)",48,String Ensemble 1,E_ionian_5-6-4-1_48_String_Ensemble_1.wav,Ensemble Timbres,E,44100,4,E_ionian_5-6-4-1_48_String_Ensemble_1,true,maj-5641,0,60,19,test
"ionian-(5, 6, 4, 1)",49,String Ensemble 2,E_ionian_5-6-4-1_49_String_Ensemble_2.wav,Ensemble Timbres,E,44100,4,E_ionian_5-6-4-1_49_String_Ensemble_2,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",50,Synth Strings 1,E_ionian_5-6-4-1_50_Synth_Strings_1.wav,Ensemble Timbres,E,44100,4,E_ionian_5-6-4-1_50_Synth_Strings_1,true,maj-5641,0,60,7,train
"ionian-(5, 6, 4, 1)",51,Synth Strings 2,E_ionian_5-6-4-1_51_Synth_Strings_2.wav,Ensemble Timbres,E,44100,4,E_ionian_5-6-4-1_51_Synth_Strings_2,true,maj-5641,0,60,20,test
"ionian-(5, 6, 4, 1)",52,"Choir ""Aah""","E_ionian_5-6-4-1_52_Choir_""Aah"".wav",Ensemble Timbres,E,44100,4,"E_ionian_5-6-4-1_52_Choir_""Aah""",true,maj-5641,0,60,6,train
"ionian-(5, 6, 4, 1)",53,"Choir ""Ooh""","E_ionian_5-6-4-1_53_Choir_""Ooh"".wav",Ensemble Timbres,E,44100,4,"E_ionian_5-6-4-1_53_Choir_""Ooh""",true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",54,Synth Voice,E_ionian_5-6-4-1_54_Synth_Voice.wav,Ensemble Timbres,E,44100,4,E_ionian_5-6-4-1_54_Synth_Voice,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",56,Trumpet,E_ionian_5-6-4-1_56_Trumpet.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_56_Trumpet,true,maj-5641,0,60,15,valid
"ionian-(5, 6, 4, 1)",57,Trombone,E_ionian_5-6-4-1_57_Trombone.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_57_Trombone,true,maj-5641,0,60,9,train
"ionian-(5, 6, 4, 1)",58,Tuba,E_ionian_5-6-4-1_58_Tuba.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_58_Tuba,true,maj-5641,0,60,15,valid
"ionian-(5, 6, 4, 1)",59,Muted Trumpet,E_ionian_5-6-4-1_59_Muted_Trumpet.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_59_Muted_Trumpet,true,maj-5641,0,60,11,train
"ionian-(5, 6, 4, 1)",60,French Horn,E_ionian_5-6-4-1_60_French_Horn.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_60_French_Horn,true,maj-5641,0,60,11,train
"ionian-(5, 6, 4, 1)",61,Brass Section,E_ionian_5-6-4-1_61_Brass_Section.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_61_Brass_Section,true,maj-5641,0,60,16,valid
"ionian-(5, 6, 4, 1)",62,Synth Brass 1,E_ionian_5-6-4-1_62_Synth_Brass_1.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_62_Synth_Brass_1,true,maj-5641,0,60,8,train
"ionian-(5, 6, 4, 1)",63,Synth Brass 2,E_ionian_5-6-4-1_63_Synth_Brass_2.wav,Brass Timbres,E,44100,4,E_ionian_5-6-4-1_63_Synth_Brass_2,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",64,Soprano Sax,E_ionian_5-6-4-1_64_Soprano_Sax.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_64_Soprano_Sax,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",65,Alto Sax,E_ionian_5-6-4-1_65_Alto_Sax.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_65_Alto_Sax,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",66,Tenor Sax,E_ionian_5-6-4-1_66_Tenor_Sax.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_66_Tenor_Sax,true,maj-5641,0,60,15,valid
"ionian-(5, 6, 4, 1)",67,Baritone Sax,E_ionian_5-6-4-1_67_Baritone_Sax.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_67_Baritone_Sax,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",68,Oboe,E_ionian_5-6-4-1_68_Oboe.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_68_Oboe,true,maj-5641,0,60,19,test
"ionian-(5, 6, 4, 1)",69,English Horn,E_ionian_5-6-4-1_69_English_Horn.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_69_English_Horn,true,maj-5641,0,60,7,train
"ionian-(5, 6, 4, 1)",70,Bassoon,E_ionian_5-6-4-1_70_Bassoon.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_70_Bassoon,true,maj-5641,0,60,12,train
"ionian-(5, 6, 4, 1)",71,Clarinet,E_ionian_5-6-4-1_71_Clarinet.wav,Reed Timbres,E,44100,4,E_ionian_5-6-4-1_71_Clarinet,true,maj-5641,0,60,12,train
"ionian-(5, 6, 4, 1)",72,Piccolo,E_ionian_5-6-4-1_72_Piccolo.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_72_Piccolo,true,maj-5641,0,60,10,train
"ionian-(5, 6, 4, 1)",73,Flute,E_ionian_5-6-4-1_73_Flute.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_73_Flute,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",74,Recorder,E_ionian_5-6-4-1_74_Recorder.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_74_Recorder,true,maj-5641,0,60,1,train
"ionian-(5, 6, 4, 1)",75,Pan Flute,E_ionian_5-6-4-1_75_Pan_Flute.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_75_Pan_Flute,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",76,Bottle Blow,E_ionian_5-6-4-1_76_Bottle_Blow.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_76_Bottle_Blow,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",79,Ocarina,E_ionian_5-6-4-1_79_Ocarina.wav,Pipe Timbres,E,44100,4,E_ionian_5-6-4-1_79_Ocarina,true,maj-5641,0,60,20,test
"ionian-(5, 6, 4, 1)",80,Square Wave Lead,E_ionian_5-6-4-1_80_Square_Wave_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_80_Square_Wave_Lead,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",81,Sawtooth Wave Lead,E_ionian_5-6-4-1_81_Sawtooth_Wave_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_81_Sawtooth_Wave_Lead,true,maj-5641,0,60,16,valid
"ionian-(5, 6, 4, 1)",82,Calliope Lead,E_ionian_5-6-4-1_82_Calliope_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_82_Calliope_Lead,true,maj-5641,0,60,17,valid
"ionian-(5, 6, 4, 1)",83,Chiff Lead,E_ionian_5-6-4-1_83_Chiff_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_83_Chiff_Lead,true,maj-5641,0,60,13,train
"ionian-(5, 6, 4, 1)",84,Charang Lead,E_ionian_5-6-4-1_84_Charang_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_84_Charang_Lead,true,maj-5641,0,60,16,valid
"ionian-(5, 6, 4, 1)",85,Voice Lead,E_ionian_5-6-4-1_85_Voice_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_85_Voice_Lead,true,maj-5641,0,60,20,test
"ionian-(5, 6, 4, 1)",87,Bass Lead,E_ionian_5-6-4-1_87_Bass_Lead.wav,Synth Lead,E,44100,4,E_ionian_5-6-4-1_87_Bass_Lead,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",88,New Age Pad,E_ionian_5-6-4-1_88_New_Age_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_88_New_Age_Pad,true,maj-5641,0,60,5,train
"ionian-(5, 6, 4, 1)",89,Warm Pad,E_ionian_5-6-4-1_89_Warm_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_89_Warm_Pad,true,maj-5641,0,60,9,train
"ionian-(5, 6, 4, 1)",90,Polysynth Pad,E_ionian_5-6-4-1_90_Polysynth_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_90_Polysynth_Pad,true,maj-5641,0,60,8,train
"ionian-(5, 6, 4, 1)",91,Choir Pad,E_ionian_5-6-4-1_91_Choir_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_91_Choir_Pad,true,maj-5641,0,60,14,train
"ionian-(5, 6, 4, 1)",92,Bowed Pad,E_ionian_5-6-4-1_92_Bowed_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_92_Bowed_Pad,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",93,Metallic Pad,E_ionian_5-6-4-1_93_Metallic_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_93_Metallic_Pad,true,maj-5641,0,60,15,valid
"ionian-(5, 6, 4, 1)",94,Halo Pad,E_ionian_5-6-4-1_94_Halo_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_94_Halo_Pad,true,maj-5641,0,60,20,test
"ionian-(5, 6, 4, 1)",95,Sweep Pad,E_ionian_5-6-4-1_95_Sweep_Pad.wav,Synth Pad,E,44100,4,E_ionian_5-6-4-1_95_Sweep_Pad,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",104,Sitar,E_ionian_5-6-4-1_104_Sitar.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_104_Sitar,true,maj-5641,0,60,10,train
"ionian-(5, 6, 4, 1)",105,Banjo,E_ionian_5-6-4-1_105_Banjo.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_105_Banjo,true,maj-5641,0,60,2,train
"ionian-(5, 6, 4, 1)",106,Shamisen,E_ionian_5-6-4-1_106_Shamisen.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_106_Shamisen,true,maj-5641,0,60,3,train
"ionian-(5, 6, 4, 1)",107,Koto,E_ionian_5-6-4-1_107_Koto.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_107_Koto,true,maj-5641,0,60,18,test
"ionian-(5, 6, 4, 1)",108,Kalimba,E_ionian_5-6-4-1_108_Kalimba.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_108_Kalimba,true,maj-5641,0,60,4,train
"ionian-(5, 6, 4, 1)",109,Bagpipe,E_ionian_5-6-4-1_109_Bagpipe.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_109_Bagpipe,true,maj-5641,0,60,2,train
"ionian-(5, 6, 4, 1)",110,Fiddle,E_ionian_5-6-4-1_110_Fiddle.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_110_Fiddle,true,maj-5641,0,60,6,train
"ionian-(5, 6, 4, 1)",111,Shanai,E_ionian_5-6-4-1_111_Shanai.wav,Ethnic Timbres,E,44100,4,E_ionian_5-6-4-1_111_Shanai,true,maj-5641,0,60,5,train
"ionian-(6, 4, 1, 5)",0,Acoustic Grand Piano,E_ionian_6-4-1-5_0_Acoustic_Grand_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_0_Acoustic_Grand_Piano,true,maj-6415,0,60,3,train
"ionian-(6, 4, 1, 5)",1,Bright Acoustic Piano,E_ionian_6-4-1-5_1_Bright_Acoustic_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_1_Bright_Acoustic_Piano,true,maj-6415,0,60,19,test
"ionian-(6, 4, 1, 5)",2,Electric Grand Piano,E_ionian_6-4-1-5_2_Electric_Grand_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_2_Electric_Grand_Piano,true,maj-6415,0,60,19,test
"ionian-(6, 4, 1, 5)",3,Honky-tonk Piano,E_ionian_6-4-1-5_3_Honky-tonk_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_3_Honky-tonk_Piano,true,maj-6415,0,60,13,train
"ionian-(6, 4, 1, 5)",4,Rhodes Piano,E_ionian_6-4-1-5_4_Rhodes_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_4_Rhodes_Piano,true,maj-6415,0,60,13,train
"ionian-(6, 4, 1, 5)",5,Chorused Piano,E_ionian_6-4-1-5_5_Chorused_Piano.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_5_Chorused_Piano,true,maj-6415,0,60,11,train
"ionian-(6, 4, 1, 5)",6,Harpsichord,E_ionian_6-4-1-5_6_Harpsichord.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_6_Harpsichord,true,maj-6415,0,60,2,train
"ionian-(6, 4, 1, 5)",7,Clavinet,E_ionian_6-4-1-5_7_Clavinet.wav,Piano Timbres,E,44100,4,E_ionian_6-4-1-5_7_Clavinet,true,maj-6415,0,60,7,train
"ionian-(6, 4, 1, 5)",10,Music Box,E_ionian_6-4-1-5_10_Music_Box.wav,Chromatic Percussion,E,44100,4,E_ionian_6-4-1-5_10_Music_Box,true,maj-6415,0,60,1,train
"ionian-(6, 4, 1, 5)",11,Vibraphone,E_ionian_6-4-1-5_11_Vibraphone.wav,Chromatic Percussion,E,44100,4,E_ionian_6-4-1-5_11_Vibraphone,true,maj-6415,0,60,13,train
