chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name,fold,set_type
minor,F_minor_5_40_Violin.wav,44100,5,5,F,40,Violin,0,String Timbres,F_minor_5_40_Violin,3,train
minor,F_minor_5_41_Viola.wav,44100,5,5,F,41,Viola,0,String Timbres,F_minor_5_41_Viola,20,test
minor,F_minor_5_42_Cello.wav,44100,5,5,F,42,Cello,0,String Timbres,F_minor_5_42_Cello,20,test
minor,F_minor_5_43_Contrabass.wav,44100,5,5,F,43,Contrabass,0,String Timbres,F_minor_5_43_Contrabass,7,train
minor,F_minor_5_44_Tremolo_Strings.wav,44100,5,5,F,44,Tremolo Strings,0,String Timbres,F_minor_5_44_Tremolo_Strings,12,train
minor,F_minor_5_45_Pizzicato_Strings.wav,44100,5,5,F,45,Pizzicato Strings,0,String Timbres,F_minor_5_45_Pizzicato_Strings,7,train
minor,F_minor_5_46_Orchestral_Harp.wav,44100,5,5,F,46,Orchestral Harp,0,String Timbres,F_minor_5_46_Orchestral_Harp,6,train
minor,F_minor_5_48_String_Ensemble_1.wav,44100,5,5,F,48,String Ensemble 1,0,Ensemble Timbres,F_minor_5_48_String_Ensemble_1,17,valid
minor,F_minor_5_49_String_Ensemble_2.wav,44100,5,5,F,49,String Ensemble 2,0,Ensemble Timbres,F_minor_5_49_String_Ensemble_2,18,test
minor,F_minor_5_50_Synth_Strings_1.wav,44100,5,5,F,50,Synth Strings 1,0,Ensemble Timbres,F_minor_5_50_Synth_Strings_1,17,valid
minor,F_minor_5_51_Synth_Strings_2.wav,44100,5,5,F,51,Synth Strings 2,0,Ensemble Timbres,F_minor_5_51_Synth_Strings_2,11,train
minor,"F_minor_5_52_Choir_""Aah"".wav",44100,5,5,F,52,"Choir ""Aah""",0,Ensemble Timbres,"F_minor_5_52_Choir_""Aah""",1,train
minor,"F_minor_5_53_Choir_""Ooh"".wav",44100,5,5,F,53,"Choir ""Ooh""",0,Ensemble Timbres,"F_minor_5_53_Choir_""Ooh""",8,train
minor,F_minor_5_54_Synth_Voice.wav,44100,5,5,F,54,Synth Voice,0,Ensemble Timbres,F_minor_5_54_Synth_Voice,9,train
minor,F_minor_5_56_Trumpet.wav,44100,5,5,F,56,Trumpet,0,Brass Timbres,F_minor_5_56_Trumpet,20,test
minor,F_minor_5_57_Trombone.wav,44100,5,5,F,57,Trombone,0,Brass Timbres,F_minor_5_57_Trombone,1,train
minor,F_minor_5_58_Tuba.wav,44100,5,5,F,58,Tuba,0,Brass Timbres,F_minor_5_58_Tuba,3,train
minor,F_minor_5_59_Muted_Trumpet.wav,44100,5,5,F,59,Muted Trumpet,0,Brass Timbres,F_minor_5_59_Muted_Trumpet,15,valid
minor,F_minor_5_60_French_Horn.wav,44100,5,5,F,60,French Horn,0,Brass Timbres,F_minor_5_60_French_Horn,6,train
minor,F_minor_5_61_Brass_Section.wav,44100,5,5,F,61,Brass Section,0,Brass Timbres,F_minor_5_61_Brass_Section,3,train
minor,F_minor_5_62_Synth_Brass_1.wav,44100,5,5,F,62,Synth Brass 1,0,Brass Timbres,F_minor_5_62_Synth_Brass_1,13,train
minor,F_minor_5_63_Synth_Brass_2.wav,44100,5,5,F,63,Synth Brass 2,0,Brass Timbres,F_minor_5_63_Synth_Brass_2,10,train
minor,F_minor_5_64_Soprano_Sax.wav,44100,5,5,F,64,Soprano Sax,0,Reed Timbres,F_minor_5_64_Soprano_Sax,7,train
minor,F_minor_5_65_Alto_Sax.wav,44100,5,5,F,65,Alto Sax,0,Reed Timbres,F_minor_5_65_Alto_Sax,5,train
minor,F_minor_5_66_Tenor_Sax.wav,44100,5,5,F,66,Tenor Sax,0,Reed Timbres,F_minor_5_66_Tenor_Sax,11,train
minor,F_minor_5_67_Baritone_Sax.wav,44100,5,5,F,67,Baritone Sax,0,Reed Timbres,F_minor_5_67_Baritone_Sax,2,train
minor,F_minor_5_68_Oboe.wav,44100,5,5,F,68,Oboe,0,Reed Timbres,F_minor_5_68_Oboe,19,test
minor,F_minor_5_69_English_Horn.wav,44100,5,5,F,69,English Horn,0,Reed Timbres,F_minor_5_69_English_Horn,4,train
minor,F_minor_5_70_Bassoon.wav,44100,5,5,F,70,Bassoon,0,Reed Timbres,F_minor_5_70_Bassoon,6,train
minor,F_minor_5_71_Clarinet.wav,44100,5,5,F,71,Clarinet,0,Reed Timbres,F_minor_5_71_Clarinet,11,train
minor,F_minor_5_72_Piccolo.wav,44100,5,5,F,72,Piccolo,0,Pipe Timbres,F_minor_5_72_Piccolo,15,valid
minor,F_minor_5_73_Flute.wav,44100,5,5,F,73,Flute,0,Pipe Timbres,F_minor_5_73_Flute,10,train
minor,F_minor_5_74_Recorder.wav,44100,5,5,F,74,Recorder,0,Pipe Timbres,F_minor_5_74_Recorder,6,train
minor,F_minor_5_75_Pan_Flute.wav,44100,5,5,F,75,Pan Flute,0,Pipe Timbres,F_minor_5_75_Pan_Flute,7,train
minor,F_minor_5_76_Bottle_Blow.wav,44100,5,5,F,76,Bottle Blow,0,Pipe Timbres,F_minor_5_76_Bottle_Blow,2,train
minor,F_minor_5_79_Ocarina.wav,44100,5,5,F,79,Ocarina,0,Pipe Timbres,F_minor_5_79_Ocarina,3,train
minor,F_minor_5_80_Square_Wave_Lead.wav,44100,5,5,F,80,Square Wave Lead,0,Synth Lead,F_minor_5_80_Square_Wave_Lead,16,valid
minor,F_minor_5_81_Sawtooth_Wave_Lead.wav,44100,5,5,F,81,Sawtooth Wave Lead,0,Synth Lead,F_minor_5_81_Sawtooth_Wave_Lead,6,train
minor,F_minor_5_82_Calliope_Lead.wav,44100,5,5,F,82,Calliope Lead,0,Synth Lead,F_minor_5_82_Calliope_Lead,18,test
minor,F_minor_5_83_Chiff_Lead.wav,44100,5,5,F,83,Chiff Lead,0,Synth Lead,F_minor_5_83_Chiff_Lead,5,train
minor,F_minor_5_84_Charang_Lead.wav,44100,5,5,F,84,Charang Lead,0,Synth Lead,F_minor_5_84_Charang_Lead,3,train
minor,F_minor_5_85_Voice_Lead.wav,44100,5,5,F,85,Voice Lead,0,Synth Lead,F_minor_5_85_Voice_Lead,13,train
minor,F_minor_5_87_Bass_Lead.wav,44100,5,5,F,87,Bass Lead,0,Synth Lead,F_minor_5_87_Bass_Lead,6,train
minor,F_minor_5_88_New_Age_Pad.wav,44100,5,5,F,88,New Age Pad,0,Synth Pad,F_minor_5_88_New_Age_Pad,15,valid
minor,F_minor_5_89_Warm_Pad.wav,44100,5,5,F,89,Warm Pad,0,Synth Pad,F_minor_5_89_Warm_Pad,8,train
minor,F_minor_5_90_Polysynth_Pad.wav,44100,5,5,F,90,Polysynth Pad,0,Synth Pad,F_minor_5_90_Polysynth_Pad,19,test
minor,F_minor_5_91_Choir_Pad.wav,44100,5,5,F,91,Choir Pad,0,Synth Pad,F_minor_5_91_Choir_Pad,11,train
minor,F_minor_5_92_Bowed_Pad.wav,44100,5,5,F,92,Bowed Pad,0,Synth Pad,F_minor_5_92_Bowed_Pad,18,test
minor,F_minor_5_93_Metallic_Pad.wav,44100,5,5,F,93,Metallic Pad,0,Synth Pad,F_minor_5_93_Metallic_Pad,7,train
minor,F_minor_5_94_Halo_Pad.wav,44100,5,5,F,94,Halo Pad,0,Synth Pad,F_minor_5_94_Halo_Pad,17,valid
minor,F_minor_5_95_Sweep_Pad.wav,44100,5,5,F,95,Sweep Pad,0,Synth Pad,F_minor_5_95_Sweep_Pad,17,valid
minor,F_minor_5_104_Sitar.wav,44100,5,5,F,104,Sitar,0,Ethnic Timbres,F_minor_5_104_Sitar,9,train
minor,F_minor_5_105_Banjo.wav,44100,5,5,F,105,Banjo,0,Ethnic Timbres,F_minor_5_105_Banjo,15,valid
minor,F_minor_5_106_Shamisen.wav,44100,5,5,F,106,Shamisen,0,Ethnic Timbres,F_minor_5_106_Shamisen,5,train
minor,F_minor_5_107_Koto.wav,44100,5,5,F,107,Koto,0,Ethnic Timbres,F_minor_5_107_Koto,13,train
minor,F_minor_5_108_Kalimba.wav,44100,5,5,F,108,Kalimba,0,Ethnic Timbres,F_minor_5_108_Kalimba,9,train
minor,F_minor_5_109_Bagpipe.wav,44100,5,5,F,109,Bagpipe,0,Ethnic Timbres,F_minor_5_109_Bagpipe,10,train
minor,F_minor_5_110_Fiddle.wav,44100,5,5,F,110,Fiddle,0,Ethnic Timbres,F_minor_5_110_Fiddle,7,train
minor,F_minor_5_111_Shanai.wav,44100,5,5,F,111,Shanai,0,Ethnic Timbres,F_minor_5_111_Shanai,2,train
minor,F_minor_6_0_Acoustic_Grand_Piano.wav,44100,6,5,F,0,Acoustic Grand Piano,0,Piano Timbres,F_minor_6_0_Acoustic_Grand_Piano,20,test
minor,F_minor_6_1_Bright_Acoustic_Piano.wav,44100,6,5,F,1,Bright Acoustic Piano,0,Piano Timbres,F_minor_6_1_Bright_Acoustic_Piano,19,test
minor,F_minor_6_2_Electric_Grand_Piano.wav,44100,6,5,F,2,Electric Grand Piano,0,Piano Timbres,F_minor_6_2_Electric_Grand_Piano,15,valid
minor,F_minor_6_3_Honky-tonk_Piano.wav,44100,6,5,F,3,Honky-tonk Piano,0,Piano Timbres,F_minor_6_3_Honky-tonk_Piano,4,train
minor,F_minor_6_4_Rhodes_Piano.wav,44100,6,5,F,4,Rhodes Piano,0,Piano Timbres,F_minor_6_4_Rhodes_Piano,14,train
minor,F_minor_6_5_Chorused_Piano.wav,44100,6,5,F,5,Chorused Piano,0,Piano Timbres,F_minor_6_5_Chorused_Piano,7,train
minor,F_minor_6_6_Harpsichord.wav,44100,6,5,F,6,Harpsichord,0,Piano Timbres,F_minor_6_6_Harpsichord,9,train
minor,F_minor_6_7_Clavinet.wav,44100,6,5,F,7,Clavinet,0,Piano Timbres,F_minor_6_7_Clavinet,1,train
minor,F_minor_6_10_Music_Box.wav,44100,6,5,F,10,Music Box,0,Chromatic Percussion,F_minor_6_10_Music_Box,17,valid
minor,F_minor_6_11_Vibraphone.wav,44100,6,5,F,11,Vibraphone,0,Chromatic Percussion,F_minor_6_11_Vibraphone,5,train
minor,F_minor_6_12_Marimba.wav,44100,6,5,F,12,Marimba,0,Chromatic Percussion,F_minor_6_12_Marimba,19,test
minor,F_minor_6_13_Xylophone.wav,44100,6,5,F,13,Xylophone,0,Chromatic Percussion,F_minor_6_13_Xylophone,3,train
minor,F_minor_6_15_Dulcimer.wav,44100,6,5,F,15,Dulcimer,0,Chromatic Percussion,F_minor_6_15_Dulcimer,9,train
minor,F_minor_6_16_Hammond_Organ.wav,44100,6,5,F,16,Hammond Organ,0,Organ Timbres,F_minor_6_16_Hammond_Organ,17,valid
minor,F_minor_6_17_Percussive_Organ.wav,44100,6,5,F,17,Percussive Organ,0,Organ Timbres,F_minor_6_17_Percussive_Organ,7,train
minor,F_minor_6_18_Rock_Organ.wav,44100,6,5,F,18,Rock Organ,0,Organ Timbres,F_minor_6_18_Rock_Organ,5,train
minor,F_minor_6_19_Church_Organ.wav,44100,6,5,F,19,Church Organ,0,Organ Timbres,F_minor_6_19_Church_Organ,8,train
minor,F_minor_6_20_Reed_Organ.wav,44100,6,5,F,20,Reed Organ,0,Organ Timbres,F_minor_6_20_Reed_Organ,8,train
minor,F_minor_6_24_Acoustic_Nylon_Guitar.wav,44100,6,5,F,24,Acoustic Nylon Guitar,0,Guitar Timbres,F_minor_6_24_Acoustic_Nylon_Guitar,9,train
minor,F_minor_6_25_Acoustic_Steel_Guitar.wav,44100,6,5,F,25,Acoustic Steel Guitar,0,Guitar Timbres,F_minor_6_25_Acoustic_Steel_Guitar,16,valid
minor,F_minor_6_26_Electric_Jazz_Guitar.wav,44100,6,5,F,26,Electric Jazz Guitar,0,Guitar Timbres,F_minor_6_26_Electric_Jazz_Guitar,13,train
minor,F_minor_6_27_Electric_Clean_Guitar.wav,44100,6,5,F,27,Electric Clean Guitar,0,Guitar Timbres,F_minor_6_27_Electric_Clean_Guitar,13,train
minor,F_minor_6_28_Electric_Muted_Guitar.wav,44100,6,5,F,28,Electric Muted Guitar,0,Guitar Timbres,F_minor_6_28_Electric_Muted_Guitar,20,test
minor,F_minor_6_29_Overdriven_Guitar.wav,44100,6,5,F,29,Overdriven Guitar,0,Guitar Timbres,F_minor_6_29_Overdriven_Guitar,3,train
minor,F_minor_6_30_Distortion_Guitar.wav,44100,6,5,F,30,Distortion Guitar,0,Guitar Timbres,F_minor_6_30_Distortion_Guitar,9,train
minor,F_minor_6_32_Acoustic_Bass.wav,44100,6,5,F,32,Acoustic Bass,0,Bass Timbres,F_minor_6_32_Acoustic_Bass,3,train
minor,F_minor_6_33_Fingered_Electric_Bass.wav,44100,6,5,F,33,Fingered Electric Bass,0,Bass Timbres,F_minor_6_33_Fingered_Electric_Bass,20,test
minor,F_minor_6_34_Plucked_Electric_Bass.wav,44100,6,5,F,34,Plucked Electric Bass,0,Bass Timbres,F_minor_6_34_Plucked_Electric_Bass,17,valid
minor,F_minor_6_35_Fretless_Bass.wav,44100,6,5,F,35,Fretless Bass,0,Bass Timbres,F_minor_6_35_Fretless_Bass,6,train
minor,F_minor_6_36_Slap_Bass_1.wav,44100,6,5,F,36,Slap Bass 1,0,Bass Timbres,F_minor_6_36_Slap_Bass_1,4,train
minor,F_minor_6_37_Slap_Bass_2.wav,44100,6,5,F,37,Slap Bass 2,0,Bass Timbres,F_minor_6_37_Slap_Bass_2,10,train
minor,F_minor_6_38_Synth_Bass_1.wav,44100,6,5,F,38,Synth Bass 1,0,Bass Timbres,F_minor_6_38_Synth_Bass_1,16,valid
minor,F_minor_6_39_Synth_Bass_2.wav,44100,6,5,F,39,Synth Bass 2,0,Bass Timbres,F_minor_6_39_Synth_Bass_2,18,test
minor,F_minor_6_40_Violin.wav,44100,6,5,F,40,Violin,0,String Timbres,F_minor_6_40_Violin,11,train
minor,F_minor_6_41_Viola.wav,44100,6,5,F,41,Viola,0,String Timbres,F_minor_6_41_Viola,5,train
minor,F_minor_6_42_Cello.wav,44100,6,5,F,42,Cello,0,String Timbres,F_minor_6_42_Cello,8,train
minor,F_minor_6_43_Contrabass.wav,44100,6,5,F,43,Contrabass,0,String Timbres,F_minor_6_43_Contrabass,16,valid
minor,F_minor_6_44_Tremolo_Strings.wav,44100,6,5,F,44,Tremolo Strings,0,String Timbres,F_minor_6_44_Tremolo_Strings,1,train
minor,F_minor_6_45_Pizzicato_Strings.wav,44100,6,5,F,45,Pizzicato Strings,0,String Timbres,F_minor_6_45_Pizzicato_Strings,20,test
minor,F_minor_6_46_Orchestral_Harp.wav,44100,6,5,F,46,Orchestral Harp,0,String Timbres,F_minor_6_46_Orchestral_Harp,19,test
minor,F_minor_6_48_String_Ensemble_1.wav,44100,6,5,F,48,String Ensemble 1,0,Ensemble Timbres,F_minor_6_48_String_Ensemble_1,10,train
minor,F_minor_6_49_String_Ensemble_2.wav,44100,6,5,F,49,String Ensemble 2,0,Ensemble Timbres,F_minor_6_49_String_Ensemble_2,13,train
minor,F_minor_6_50_Synth_Strings_1.wav,44100,6,5,F,50,Synth Strings 1,0,Ensemble Timbres,F_minor_6_50_Synth_Strings_1,4,train
minor,F_minor_6_51_Synth_Strings_2.wav,44100,6,5,F,51,Synth Strings 2,0,Ensemble Timbres,F_minor_6_51_Synth_Strings_2,12,train
minor,"F_minor_6_52_Choir_""Aah"".wav",44100,6,5,F,52,"Choir ""Aah""",0,Ensemble Timbres,"F_minor_6_52_Choir_""Aah""",20,test
minor,"F_minor_6_53_Choir_""Ooh"".wav",44100,6,5,F,53,"Choir ""Ooh""",0,Ensemble Timbres,"F_minor_6_53_Choir_""Ooh""",17,valid
minor,F_minor_6_54_Synth_Voice.wav,44100,6,5,F,54,Synth Voice,0,Ensemble Timbres,F_minor_6_54_Synth_Voice,5,train
minor,F_minor_6_56_Trumpet.wav,44100,6,5,F,56,Trumpet,0,Brass Timbres,F_minor_6_56_Trumpet,6,train
minor,F_minor_6_57_Trombone.wav,44100,6,5,F,57,Trombone,0,Brass Timbres,F_minor_6_57_Trombone,13,train
minor,F_minor_6_58_Tuba.wav,44100,6,5,F,58,Tuba,0,Brass Timbres,F_minor_6_58_Tuba,11,train
minor,F_minor_6_59_Muted_Trumpet.wav,44100,6,5,F,59,Muted Trumpet,0,Brass Timbres,F_minor_6_59_Muted_Trumpet,18,test
minor,F_minor_6_60_French_Horn.wav,44100,6,5,F,60,French Horn,0,Brass Timbres,F_minor_6_60_French_Horn,13,train
minor,F_minor_6_61_Brass_Section.wav,44100,6,5,F,61,Brass Section,0,Brass Timbres,F_minor_6_61_Brass_Section,13,train
minor,F_minor_6_62_Synth_Brass_1.wav,44100,6,5,F,62,Synth Brass 1,0,Brass Timbres,F_minor_6_62_Synth_Brass_1,11,train
minor,F_minor_6_63_Synth_Brass_2.wav,44100,6,5,F,63,Synth Brass 2,0,Brass Timbres,F_minor_6_63_Synth_Brass_2,12,train
minor,F_minor_6_64_Soprano_Sax.wav,44100,6,5,F,64,Soprano Sax,0,Reed Timbres,F_minor_6_64_Soprano_Sax,4,train
minor,F_minor_6_65_Alto_Sax.wav,44100,6,5,F,65,Alto Sax,0,Reed Timbres,F_minor_6_65_Alto_Sax,19,test
minor,F_minor_6_66_Tenor_Sax.wav,44100,6,5,F,66,Tenor Sax,0,Reed Timbres,F_minor_6_66_Tenor_Sax,20,test
minor,F_minor_6_67_Baritone_Sax.wav,44100,6,5,F,67,Baritone Sax,0,Reed Timbres,F_minor_6_67_Baritone_Sax,18,test
minor,F_minor_6_68_Oboe.wav,44100,6,5,F,68,Oboe,0,Reed Timbres,F_minor_6_68_Oboe,3,train
minor,F_minor_6_69_English_Horn.wav,44100,6,5,F,69,English Horn,0,Reed Timbres,F_minor_6_69_English_Horn,17,valid
minor,F_minor_6_70_Bassoon.wav,44100,6,5,F,70,Bassoon,0,Reed Timbres,F_minor_6_70_Bassoon,11,train
minor,F_minor_6_71_Clarinet.wav,44100,6,5,F,71,Clarinet,0,Reed Timbres,F_minor_6_71_Clarinet,8,train
minor,F_minor_6_72_Piccolo.wav,44100,6,5,F,72,Piccolo,0,Pipe Timbres,F_minor_6_72_Piccolo,10,train
minor,F_minor_6_73_Flute.wav,44100,6,5,F,73,Flute,0,Pipe Timbres,F_minor_6_73_Flute,11,train
minor,F_minor_6_74_Recorder.wav,44100,6,5,F,74,Recorder,0,Pipe Timbres,F_minor_6_74_Recorder,13,train
minor,F_minor_6_75_Pan_Flute.wav,44100,6,5,F,75,Pan Flute,0,Pipe Timbres,F_minor_6_75_Pan_Flute,19,test
minor,F_minor_6_76_Bottle_Blow.wav,44100,6,5,F,76,Bottle Blow,0,Pipe Timbres,F_minor_6_76_Bottle_Blow,8,train
minor,F_minor_6_79_Ocarina.wav,44100,6,5,F,79,Ocarina,0,Pipe Timbres,F_minor_6_79_Ocarina,10,train
minor,F_minor_6_80_Square_Wave_Lead.wav,44100,6,5,F,80,Square Wave Lead,0,Synth Lead,F_minor_6_80_Square_Wave_Lead,15,valid
minor,F_minor_6_81_Sawtooth_Wave_Lead.wav,44100,6,5,F,81,Sawtooth Wave Lead,0,Synth Lead,F_minor_6_81_Sawtooth_Wave_Lead,4,train
minor,F_minor_6_82_Calliope_Lead.wav,44100,6,5,F,82,Calliope Lead,0,Synth Lead,F_minor_6_82_Calliope_Lead,18,test
minor,F_minor_6_83_Chiff_Lead.wav,44100,6,5,F,83,Chiff Lead,0,Synth Lead,F_minor_6_83_Chiff_Lead,3,train
minor,F_minor_6_84_Charang_Lead.wav,44100,6,5,F,84,Charang Lead,0,Synth Lead,F_minor_6_84_Charang_Lead,5,train
minor,F_minor_6_85_Voice_Lead.wav,44100,6,5,F,85,Voice Lead,0,Synth Lead,F_minor_6_85_Voice_Lead,18,test
minor,F_minor_6_87_Bass_Lead.wav,44100,6,5,F,87,Bass Lead,0,Synth Lead,F_minor_6_87_Bass_Lead,7,train
minor,F_minor_6_88_New_Age_Pad.wav,44100,6,5,F,88,New Age Pad,0,Synth Pad,F_minor_6_88_New_Age_Pad,20,test
minor,F_minor_6_89_Warm_Pad.wav,44100,6,5,F,89,Warm Pad,0,Synth Pad,F_minor_6_89_Warm_Pad,10,train
minor,F_minor_6_90_Polysynth_Pad.wav,44100,6,5,F,90,Polysynth Pad,0,Synth Pad,F_minor_6_90_Polysynth_Pad,5,train
minor,F_minor_6_91_Choir_Pad.wav,44100,6,5,F,91,Choir Pad,0,Synth Pad,F_minor_6_91_Choir_Pad,17,valid
minor,F_minor_6_92_Bowed_Pad.wav,44100,6,5,F,92,Bowed Pad,0,Synth Pad,F_minor_6_92_Bowed_Pad,20,test
minor,F_minor_6_93_Metallic_Pad.wav,44100,6,5,F,93,Metallic Pad,0,Synth Pad,F_minor_6_93_Metallic_Pad,14,train
minor,F_minor_6_94_Halo_Pad.wav,44100,6,5,F,94,Halo Pad,0,Synth Pad,F_minor_6_94_Halo_Pad,9,train
minor,F_minor_6_95_Sweep_Pad.wav,44100,6,5,F,95,Sweep Pad,0,Synth Pad,F_minor_6_95_Sweep_Pad,19,test
minor,F_minor_6_104_Sitar.wav,44100,6,5,F,104,Sitar,0,Ethnic Timbres,F_minor_6_104_Sitar,10,train
minor,F_minor_6_105_Banjo.wav,44100,6,5,F,105,Banjo,0,Ethnic Timbres,F_minor_6_105_Banjo,1,train
minor,F_minor_6_106_Shamisen.wav,44100,6,5,F,106,Shamisen,0,Ethnic Timbres,F_minor_6_106_Shamisen,6,train
minor,F_minor_6_107_Koto.wav,44100,6,5,F,107,Koto,0,Ethnic Timbres,F_minor_6_107_Koto,9,train
minor,F_minor_6_108_Kalimba.wav,44100,6,5,F,108,Kalimba,0,Ethnic Timbres,F_minor_6_108_Kalimba,14,train
minor,F_minor_6_109_Bagpipe.wav,44100,6,5,F,109,Bagpipe,0,Ethnic Timbres,F_minor_6_109_Bagpipe,7,train
minor,F_minor_6_110_Fiddle.wav,44100,6,5,F,110,Fiddle,0,Ethnic Timbres,F_minor_6_110_Fiddle,8,train
minor,F_minor_6_111_Shanai.wav,44100,6,5,F,111,Shanai,0,Ethnic Timbres,F_minor_6_111_Shanai,10,train
minor,F_minor_64_0_Acoustic_Grand_Piano.wav,44100,64,5,F,0,Acoustic Grand Piano,0,Piano Timbres,F_minor_64_0_Acoustic_Grand_Piano,7,train
minor,F_minor_64_1_Bright_Acoustic_Piano.wav,44100,64,5,F,1,Bright Acoustic Piano,0,Piano Timbres,F_minor_64_1_Bright_Acoustic_Piano,18,test
minor,F_minor_64_2_Electric_Grand_Piano.wav,44100,64,5,F,2,Electric Grand Piano,0,Piano Timbres,F_minor_64_2_Electric_Grand_Piano,14,train
minor,F_minor_64_3_Honky-tonk_Piano.wav,44100,64,5,F,3,Honky-tonk Piano,0,Piano Timbres,F_minor_64_3_Honky-tonk_Piano,15,valid
minor,F_minor_64_4_Rhodes_Piano.wav,44100,64,5,F,4,Rhodes Piano,0,Piano Timbres,F_minor_64_4_Rhodes_Piano,4,train
minor,F_minor_64_5_Chorused_Piano.wav,44100,64,5,F,5,Chorused Piano,0,Piano Timbres,F_minor_64_5_Chorused_Piano,19,test
minor,F_minor_64_6_Harpsichord.wav,44100,64,5,F,6,Harpsichord,0,Piano Timbres,F_minor_64_6_Harpsichord,9,train
minor,F_minor_64_7_Clavinet.wav,44100,64,5,F,7,Clavinet,0,Piano Timbres,F_minor_64_7_Clavinet,4,train
minor,F_minor_64_10_Music_Box.wav,44100,64,5,F,10,Music Box,0,Chromatic Percussion,F_minor_64_10_Music_Box,14,train
minor,F_minor_64_11_Vibraphone.wav,44100,64,5,F,11,Vibraphone,0,Chromatic Percussion,F_minor_64_11_Vibraphone,8,train
minor,F_minor_64_12_Marimba.wav,44100,64,5,F,12,Marimba,0,Chromatic Percussion,F_minor_64_12_Marimba,7,train
minor,F_minor_64_13_Xylophone.wav,44100,64,5,F,13,Xylophone,0,Chromatic Percussion,F_minor_64_13_Xylophone,3,train
minor,F_minor_64_15_Dulcimer.wav,44100,64,5,F,15,Dulcimer,0,Chromatic Percussion,F_minor_64_15_Dulcimer,15,valid
minor,F_minor_64_16_Hammond_Organ.wav,44100,64,5,F,16,Hammond Organ,0,Organ Timbres,F_minor_64_16_Hammond_Organ,19,test
minor,F_minor_64_17_Percussive_Organ.wav,44100,64,5,F,17,Percussive Organ,0,Organ Timbres,F_minor_64_17_Percussive_Organ,11,train
minor,F_minor_64_18_Rock_Organ.wav,44100,64,5,F,18,Rock Organ,0,Organ Timbres,F_minor_64_18_Rock_Organ,8,train
minor,F_minor_64_19_Church_Organ.wav,44100,64,5,F,19,Church Organ,0,Organ Timbres,F_minor_64_19_Church_Organ,9,train
minor,F_minor_64_20_Reed_Organ.wav,44100,64,5,F,20,Reed Organ,0,Organ Timbres,F_minor_64_20_Reed_Organ,1,train
minor,F_minor_64_24_Acoustic_Nylon_Guitar.wav,44100,64,5,F,24,Acoustic Nylon Guitar,0,Guitar Timbres,F_minor_64_24_Acoustic_Nylon_Guitar,2,train
minor,F_minor_64_25_Acoustic_Steel_Guitar.wav,44100,64,5,F,25,Acoustic Steel Guitar,0,Guitar Timbres,F_minor_64_25_Acoustic_Steel_Guitar,4,train
minor,F_minor_64_26_Electric_Jazz_Guitar.wav,44100,64,5,F,26,Electric Jazz Guitar,0,Guitar Timbres,F_minor_64_26_Electric_Jazz_Guitar,11,train
minor,F_minor_64_27_Electric_Clean_Guitar.wav,44100,64,5,F,27,Electric Clean Guitar,0,Guitar Timbres,F_minor_64_27_Electric_Clean_Guitar,18,test
minor,F_minor_64_28_Electric_Muted_Guitar.wav,44100,64,5,F,28,Electric Muted Guitar,0,Guitar Timbres,F_minor_64_28_Electric_Muted_Guitar,7,train
minor,F_minor_64_29_Overdriven_Guitar.wav,44100,64,5,F,29,Overdriven Guitar,0,Guitar Timbres,F_minor_64_29_Overdriven_Guitar,20,test
minor,F_minor_64_30_Distortion_Guitar.wav,44100,64,5,F,30,Distortion Guitar,0,Guitar Timbres,F_minor_64_30_Distortion_Guitar,18,test
minor,F_minor_64_32_Acoustic_Bass.wav,44100,64,5,F,32,Acoustic Bass,0,Bass Timbres,F_minor_64_32_Acoustic_Bass,8,train
minor,F_minor_64_33_Fingered_Electric_Bass.wav,44100,64,5,F,33,Fingered Electric Bass,0,Bass Timbres,F_minor_64_33_Fingered_Electric_Bass,16,valid
minor,F_minor_64_34_Plucked_Electric_Bass.wav,44100,64,5,F,34,Plucked Electric Bass,0,Bass Timbres,F_minor_64_34_Plucked_Electric_Bass,14,train
minor,F_minor_64_35_Fretless_Bass.wav,44100,64,5,F,35,Fretless Bass,0,Bass Timbres,F_minor_64_35_Fretless_Bass,2,train
minor,F_minor_64_36_Slap_Bass_1.wav,44100,64,5,F,36,Slap Bass 1,0,Bass Timbres,F_minor_64_36_Slap_Bass_1,18,test
minor,F_minor_64_37_Slap_Bass_2.wav,44100,64,5,F,37,Slap Bass 2,0,Bass Timbres,F_minor_64_37_Slap_Bass_2,17,valid
minor,F_minor_64_38_Synth_Bass_1.wav,44100,64,5,F,38,Synth Bass 1,0,Bass Timbres,F_minor_64_38_Synth_Bass_1,17,valid
minor,F_minor_64_39_Synth_Bass_2.wav,44100,64,5,F,39,Synth Bass 2,0,Bass Timbres,F_minor_64_39_Synth_Bass_2,7,train
minor,F_minor_64_40_Violin.wav,44100,64,5,F,40,Violin,0,String Timbres,F_minor_64_40_Violin,2,train
minor,F_minor_64_41_Viola.wav,44100,64,5,F,41,Viola,0,String Timbres,F_minor_64_41_Viola,16,valid
minor,F_minor_64_42_Cello.wav,44100,64,5,F,42,Cello,0,String Timbres,F_minor_64_42_Cello,2,train
minor,F_minor_64_43_Contrabass.wav,44100,64,5,F,43,Contrabass,0,String Timbres,F_minor_64_43_Contrabass,3,train
