name,dyn1,dyn2,dyn_pair,inst,inflection_point,dyn_category,dyn_subcategory,rvb_lvl,rvb_val,offset_lvl,offset_ms,beats_per_bar,num_bars,beat_subdiv,bpm,num_beats,fold,set_type
hairpin-1_p-f_Woodblock_beat4-4_rvb0_off431,p,f,p-f,Woodblock,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,10,train
hairpin-1_p-f_TaikoDrum_beat4-4_rvb0_off431,p,f,p-f,TaikoDrum,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,7,train
hairpin-1_p-f_MelodicTom_beat4-4_rvb0_off431,p,f,p-f,MelodicTom,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,12,train
hairpin-1_p-f_DSnareDrum1_beat4-4_rvb0_off431,p,f,p-f,DSnareDrum1,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,10,train
hairpin-1_p-ff_Agogo_beat4-4_rvb0_off431,p,ff,p-ff,Agogo,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,4,train
hairpin-1_p-ff_Woodblock_beat4-4_rvb0_off431,p,ff,p-ff,Woodblock,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,1,train
hairpin-1_p-ff_TaikoDrum_beat4-4_rvb0_off431,p,ff,p-ff,TaikoDrum,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,11,train
hairpin-1_p-ff_MelodicTom_beat4-4_rvb0_off431,p,ff,p-ff,MelodicTom,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,12,train
hairpin-1_p-ff_DSnareDrum1_beat4-4_rvb0_off431,p,ff,p-ff,DSnareDrum1,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,7,train
hairpin-1_mp-mf_Agogo_beat4-4_rvb0_off431,mp,mf,mp-mf,Agogo,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,16,valid
hairpin-1_mp-mf_Woodblock_beat4-4_rvb0_off431,mp,mf,mp-mf,Woodblock,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,15,valid
hairpin-1_mp-mf_TaikoDrum_beat4-4_rvb0_off431,mp,mf,mp-mf,TaikoDrum,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,3,train
hairpin-1_mp-mf_MelodicTom_beat4-4_rvb0_off431,mp,mf,mp-mf,MelodicTom,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,11,train
hairpin-1_mp-mf_DSnareDrum1_beat4-4_rvb0_off431,mp,mf,mp-mf,DSnareDrum1,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,15,valid
hairpin-1_mp-f_Agogo_beat4-4_rvb0_off431,mp,f,mp-f,Agogo,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,18,test
hairpin-1_mp-f_Woodblock_beat4-4_rvb0_off431,mp,f,mp-f,Woodblock,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,13,train
hairpin-1_mp-f_TaikoDrum_beat4-4_rvb0_off431,mp,f,mp-f,TaikoDrum,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,2,train
hairpin-1_mp-f_MelodicTom_beat4-4_rvb0_off431,mp,f,mp-f,MelodicTom,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,19,test
hairpin-1_mp-f_DSnareDrum1_beat4-4_rvb0_off431,mp,f,mp-f,DSnareDrum1,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,11,train
hairpin-1_mp-ff_Agogo_beat4-4_rvb0_off431,mp,ff,mp-ff,Agogo,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,11,train
hairpin-1_mp-ff_Woodblock_beat4-4_rvb0_off431,mp,ff,mp-ff,Woodblock,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,1,train
hairpin-1_mp-ff_TaikoDrum_beat4-4_rvb0_off431,mp,ff,mp-ff,TaikoDrum,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,14,train
hairpin-1_mp-ff_MelodicTom_beat4-4_rvb0_off431,mp,ff,mp-ff,MelodicTom,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,20,test
hairpin-1_mp-ff_DSnareDrum1_beat4-4_rvb0_off431,mp,ff,mp-ff,DSnareDrum1,1,hairpin,hairpin-1,0,0,2,431,4,1,4,60,4,7,train
hairpin-1_pp-mf_Agogo_beat4-4_rvb1_off431,pp,mf,pp-mf,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,16,valid
hairpin-1_pp-mf_Woodblock_beat4-4_rvb1_off431,pp,mf,pp-mf,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,17,valid
hairpin-1_pp-mf_TaikoDrum_beat4-4_rvb1_off431,pp,mf,pp-mf,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,18,test
hairpin-1_pp-mf_MelodicTom_beat4-4_rvb1_off431,pp,mf,pp-mf,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,16,valid
hairpin-1_pp-mf_DSnareDrum1_beat4-4_rvb1_off431,pp,mf,pp-mf,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,3,train
hairpin-1_pp-f_Agogo_beat4-4_rvb1_off431,pp,f,pp-f,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,4,train
hairpin-1_pp-f_Woodblock_beat4-4_rvb1_off431,pp,f,pp-f,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,13,train
hairpin-1_pp-f_TaikoDrum_beat4-4_rvb1_off431,pp,f,pp-f,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,10,train
hairpin-1_pp-f_MelodicTom_beat4-4_rvb1_off431,pp,f,pp-f,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,9,train
hairpin-1_pp-f_DSnareDrum1_beat4-4_rvb1_off431,pp,f,pp-f,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,5,train
hairpin-1_pp-ff_Agogo_beat4-4_rvb1_off431,pp,ff,pp-ff,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,8,train
hairpin-1_pp-ff_Woodblock_beat4-4_rvb1_off431,pp,ff,pp-ff,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,13,train
hairpin-1_pp-ff_TaikoDrum_beat4-4_rvb1_off431,pp,ff,pp-ff,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,12,train
hairpin-1_pp-ff_MelodicTom_beat4-4_rvb1_off431,pp,ff,pp-ff,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,12,train
hairpin-1_pp-ff_DSnareDrum1_beat4-4_rvb1_off431,pp,ff,pp-ff,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,4,train
hairpin-1_p-mf_Agogo_beat4-4_rvb1_off431,p,mf,p-mf,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,3,train
hairpin-1_p-mf_Woodblock_beat4-4_rvb1_off431,p,mf,p-mf,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,20,test
hairpin-1_p-mf_TaikoDrum_beat4-4_rvb1_off431,p,mf,p-mf,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,17,valid
hairpin-1_p-mf_MelodicTom_beat4-4_rvb1_off431,p,mf,p-mf,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,8,train
hairpin-1_p-mf_DSnareDrum1_beat4-4_rvb1_off431,p,mf,p-mf,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,3,train
hairpin-1_p-f_Agogo_beat4-4_rvb1_off431,p,f,p-f,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,6,train
hairpin-1_p-f_Woodblock_beat4-4_rvb1_off431,p,f,p-f,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,12,train
hairpin-1_p-f_TaikoDrum_beat4-4_rvb1_off431,p,f,p-f,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,18,test
hairpin-1_p-f_MelodicTom_beat4-4_rvb1_off431,p,f,p-f,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,5,train
hairpin-1_p-f_DSnareDrum1_beat4-4_rvb1_off431,p,f,p-f,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,6,train
hairpin-1_p-ff_Agogo_beat4-4_rvb1_off431,p,ff,p-ff,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,5,train
hairpin-1_p-ff_Woodblock_beat4-4_rvb1_off431,p,ff,p-ff,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,7,train
hairpin-1_p-ff_TaikoDrum_beat4-4_rvb1_off431,p,ff,p-ff,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,8,train
hairpin-1_p-ff_MelodicTom_beat4-4_rvb1_off431,p,ff,p-ff,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,12,train
hairpin-1_p-ff_DSnareDrum1_beat4-4_rvb1_off431,p,ff,p-ff,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,7,train
hairpin-1_mp-mf_Agogo_beat4-4_rvb1_off431,mp,mf,mp-mf,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,2,train
hairpin-1_mp-mf_Woodblock_beat4-4_rvb1_off431,mp,mf,mp-mf,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,18,test
hairpin-1_mp-mf_TaikoDrum_beat4-4_rvb1_off431,mp,mf,mp-mf,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,8,train
hairpin-1_mp-mf_MelodicTom_beat4-4_rvb1_off431,mp,mf,mp-mf,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,11,train
hairpin-1_mp-mf_DSnareDrum1_beat4-4_rvb1_off431,mp,mf,mp-mf,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,4,train
hairpin-1_mp-f_Agogo_beat4-4_rvb1_off431,mp,f,mp-f,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,15,valid
hairpin-1_mp-f_Woodblock_beat4-4_rvb1_off431,mp,f,mp-f,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,19,test
hairpin-1_mp-f_TaikoDrum_beat4-4_rvb1_off431,mp,f,mp-f,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,18,test
hairpin-1_mp-f_MelodicTom_beat4-4_rvb1_off431,mp,f,mp-f,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,16,valid
hairpin-1_mp-f_DSnareDrum1_beat4-4_rvb1_off431,mp,f,mp-f,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,15,valid
hairpin-1_mp-ff_Agogo_beat4-4_rvb1_off431,mp,ff,mp-ff,Agogo,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,7,train
hairpin-1_mp-ff_Woodblock_beat4-4_rvb1_off431,mp,ff,mp-ff,Woodblock,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,12,train
hairpin-1_mp-ff_TaikoDrum_beat4-4_rvb1_off431,mp,ff,mp-ff,TaikoDrum,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,10,train
hairpin-1_mp-ff_MelodicTom_beat4-4_rvb1_off431,mp,ff,mp-ff,MelodicTom,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,19,test
hairpin-1_mp-ff_DSnareDrum1_beat4-4_rvb1_off431,mp,ff,mp-ff,DSnareDrum1,1,hairpin,hairpin-1,1,63,2,431,4,1,4,60,4,5,train
hairpin-1_pp-mf_Agogo_beat4-4_rvb2_off431,pp,mf,pp-mf,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,7,train
hairpin-1_pp-mf_Woodblock_beat4-4_rvb2_off431,pp,mf,pp-mf,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,15,valid
hairpin-1_pp-mf_TaikoDrum_beat4-4_rvb2_off431,pp,mf,pp-mf,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,14,train
hairpin-1_pp-mf_MelodicTom_beat4-4_rvb2_off431,pp,mf,pp-mf,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,8,train
hairpin-1_pp-mf_DSnareDrum1_beat4-4_rvb2_off431,pp,mf,pp-mf,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,7,train
hairpin-1_pp-f_Agogo_beat4-4_rvb2_off431,pp,f,pp-f,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,12,train
hairpin-1_pp-f_Woodblock_beat4-4_rvb2_off431,pp,f,pp-f,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,12,train
hairpin-1_pp-f_TaikoDrum_beat4-4_rvb2_off431,pp,f,pp-f,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,8,train
hairpin-1_pp-f_MelodicTom_beat4-4_rvb2_off431,pp,f,pp-f,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,7,train
hairpin-1_pp-f_DSnareDrum1_beat4-4_rvb2_off431,pp,f,pp-f,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,12,train
hairpin-1_pp-ff_Agogo_beat4-4_rvb2_off431,pp,ff,pp-ff,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,9,train
hairpin-1_pp-ff_Woodblock_beat4-4_rvb2_off431,pp,ff,pp-ff,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,6,train
hairpin-1_pp-ff_TaikoDrum_beat4-4_rvb2_off431,pp,ff,pp-ff,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,9,train
hairpin-1_pp-ff_MelodicTom_beat4-4_rvb2_off431,pp,ff,pp-ff,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,8,train
hairpin-1_pp-ff_DSnareDrum1_beat4-4_rvb2_off431,pp,ff,pp-ff,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,11,train
hairpin-1_p-mf_Agogo_beat4-4_rvb2_off431,p,mf,p-mf,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,17,valid
hairpin-1_p-mf_Woodblock_beat4-4_rvb2_off431,p,mf,p-mf,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,7,train
hairpin-1_p-mf_TaikoDrum_beat4-4_rvb2_off431,p,mf,p-mf,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,14,train
hairpin-1_p-mf_MelodicTom_beat4-4_rvb2_off431,p,mf,p-mf,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,10,train
hairpin-1_p-mf_DSnareDrum1_beat4-4_rvb2_off431,p,mf,p-mf,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,15,valid
hairpin-1_p-f_Agogo_beat4-4_rvb2_off431,p,f,p-f,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,12,train
hairpin-1_p-f_Woodblock_beat4-4_rvb2_off431,p,f,p-f,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,10,train
hairpin-1_p-f_TaikoDrum_beat4-4_rvb2_off431,p,f,p-f,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,18,test
hairpin-1_p-f_MelodicTom_beat4-4_rvb2_off431,p,f,p-f,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,16,valid
hairpin-1_p-f_DSnareDrum1_beat4-4_rvb2_off431,p,f,p-f,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,2,train
hairpin-1_p-ff_Agogo_beat4-4_rvb2_off431,p,ff,p-ff,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,10,train
hairpin-1_p-ff_Woodblock_beat4-4_rvb2_off431,p,ff,p-ff,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,20,test
hairpin-1_p-ff_TaikoDrum_beat4-4_rvb2_off431,p,ff,p-ff,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,14,train
hairpin-1_p-ff_MelodicTom_beat4-4_rvb2_off431,p,ff,p-ff,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,19,test
hairpin-1_p-ff_DSnareDrum1_beat4-4_rvb2_off431,p,ff,p-ff,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,3,train
hairpin-1_mp-mf_Agogo_beat4-4_rvb2_off431,mp,mf,mp-mf,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,19,test
hairpin-1_mp-mf_Woodblock_beat4-4_rvb2_off431,mp,mf,mp-mf,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,16,valid
hairpin-1_mp-mf_TaikoDrum_beat4-4_rvb2_off431,mp,mf,mp-mf,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,19,test
hairpin-1_mp-mf_MelodicTom_beat4-4_rvb2_off431,mp,mf,mp-mf,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,11,train
hairpin-1_mp-mf_DSnareDrum1_beat4-4_rvb2_off431,mp,mf,mp-mf,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,12,train
hairpin-1_mp-f_Agogo_beat4-4_rvb2_off431,mp,f,mp-f,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,10,train
hairpin-1_mp-f_Woodblock_beat4-4_rvb2_off431,mp,f,mp-f,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,18,test
hairpin-1_mp-f_TaikoDrum_beat4-4_rvb2_off431,mp,f,mp-f,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,19,test
hairpin-1_mp-f_MelodicTom_beat4-4_rvb2_off431,mp,f,mp-f,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,8,train
hairpin-1_mp-f_DSnareDrum1_beat4-4_rvb2_off431,mp,f,mp-f,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,11,train
hairpin-1_mp-ff_Agogo_beat4-4_rvb2_off431,mp,ff,mp-ff,Agogo,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,5,train
hairpin-1_mp-ff_Woodblock_beat4-4_rvb2_off431,mp,ff,mp-ff,Woodblock,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,18,test
hairpin-1_mp-ff_TaikoDrum_beat4-4_rvb2_off431,mp,ff,mp-ff,TaikoDrum,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,5,train
hairpin-1_mp-ff_MelodicTom_beat4-4_rvb2_off431,mp,ff,mp-ff,MelodicTom,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,18,test
hairpin-1_mp-ff_DSnareDrum1_beat4-4_rvb2_off431,mp,ff,mp-ff,DSnareDrum1,1,hairpin,hairpin-1,2,127,2,431,4,1,4,60,4,1,train
hairpin-2_pp-mf_Agogo_beat4-4_rvb0_off431,pp,mf,pp-mf,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,11,train
hairpin-2_pp-mf_Woodblock_beat4-4_rvb0_off431,pp,mf,pp-mf,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,1,train
hairpin-2_pp-mf_TaikoDrum_beat4-4_rvb0_off431,pp,mf,pp-mf,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,13,train
hairpin-2_pp-mf_MelodicTom_beat4-4_rvb0_off431,pp,mf,pp-mf,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,11,train
hairpin-2_pp-mf_DSnareDrum1_beat4-4_rvb0_off431,pp,mf,pp-mf,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,9,train
hairpin-2_pp-f_Agogo_beat4-4_rvb0_off431,pp,f,pp-f,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,15,valid
hairpin-2_pp-f_Woodblock_beat4-4_rvb0_off431,pp,f,pp-f,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,20,test
hairpin-2_pp-f_TaikoDrum_beat4-4_rvb0_off431,pp,f,pp-f,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,10,train
hairpin-2_pp-f_MelodicTom_beat4-4_rvb0_off431,pp,f,pp-f,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,17,valid
hairpin-2_pp-f_DSnareDrum1_beat4-4_rvb0_off431,pp,f,pp-f,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,17,valid
hairpin-2_pp-ff_Agogo_beat4-4_rvb0_off431,pp,ff,pp-ff,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,3,train
hairpin-2_pp-ff_Woodblock_beat4-4_rvb0_off431,pp,ff,pp-ff,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,10,train
hairpin-2_pp-ff_TaikoDrum_beat4-4_rvb0_off431,pp,ff,pp-ff,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,9,train
hairpin-2_pp-ff_MelodicTom_beat4-4_rvb0_off431,pp,ff,pp-ff,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,14,train
hairpin-2_pp-ff_DSnareDrum1_beat4-4_rvb0_off431,pp,ff,pp-ff,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,17,valid
hairpin-2_p-mf_Agogo_beat4-4_rvb0_off431,p,mf,p-mf,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,4,train
hairpin-2_p-mf_Woodblock_beat4-4_rvb0_off431,p,mf,p-mf,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,17,valid
hairpin-2_p-mf_TaikoDrum_beat4-4_rvb0_off431,p,mf,p-mf,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,7,train
hairpin-2_p-mf_MelodicTom_beat4-4_rvb0_off431,p,mf,p-mf,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,18,test
hairpin-2_p-mf_DSnareDrum1_beat4-4_rvb0_off431,p,mf,p-mf,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,12,train
hairpin-2_p-f_Agogo_beat4-4_rvb0_off431,p,f,p-f,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,5,train
hairpin-2_p-f_Woodblock_beat4-4_rvb0_off431,p,f,p-f,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,17,valid
hairpin-2_p-f_TaikoDrum_beat4-4_rvb0_off431,p,f,p-f,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,14,train
hairpin-2_p-f_MelodicTom_beat4-4_rvb0_off431,p,f,p-f,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,2,train
hairpin-2_p-f_DSnareDrum1_beat4-4_rvb0_off431,p,f,p-f,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,7,train
hairpin-2_p-ff_Agogo_beat4-4_rvb0_off431,p,ff,p-ff,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,12,train
hairpin-2_p-ff_Woodblock_beat4-4_rvb0_off431,p,ff,p-ff,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,11,train
hairpin-2_p-ff_TaikoDrum_beat4-4_rvb0_off431,p,ff,p-ff,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,4,train
hairpin-2_p-ff_MelodicTom_beat4-4_rvb0_off431,p,ff,p-ff,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,12,train
hairpin-2_p-ff_DSnareDrum1_beat4-4_rvb0_off431,p,ff,p-ff,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,15,valid
hairpin-2_mp-mf_Agogo_beat4-4_rvb0_off431,mp,mf,mp-mf,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,5,train
hairpin-2_mp-mf_Woodblock_beat4-4_rvb0_off431,mp,mf,mp-mf,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,1,train
hairpin-2_mp-mf_TaikoDrum_beat4-4_rvb0_off431,mp,mf,mp-mf,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,14,train
hairpin-2_mp-mf_MelodicTom_beat4-4_rvb0_off431,mp,mf,mp-mf,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,10,train
hairpin-2_mp-mf_DSnareDrum1_beat4-4_rvb0_off431,mp,mf,mp-mf,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,14,train
hairpin-2_mp-f_Agogo_beat4-4_rvb0_off431,mp,f,mp-f,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,3,train
hairpin-2_mp-f_Woodblock_beat4-4_rvb0_off431,mp,f,mp-f,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,1,train
hairpin-2_mp-f_TaikoDrum_beat4-4_rvb0_off431,mp,f,mp-f,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,8,train
hairpin-2_mp-f_MelodicTom_beat4-4_rvb0_off431,mp,f,mp-f,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,11,train
hairpin-2_mp-f_DSnareDrum1_beat4-4_rvb0_off431,mp,f,mp-f,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,1,train
hairpin-2_mp-ff_Agogo_beat4-4_rvb0_off431,mp,ff,mp-ff,Agogo,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,10,train
hairpin-2_mp-ff_Woodblock_beat4-4_rvb0_off431,mp,ff,mp-ff,Woodblock,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,14,train
hairpin-2_mp-ff_TaikoDrum_beat4-4_rvb0_off431,mp,ff,mp-ff,TaikoDrum,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,9,train
hairpin-2_mp-ff_MelodicTom_beat4-4_rvb0_off431,mp,ff,mp-ff,MelodicTom,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,15,valid
hairpin-2_mp-ff_DSnareDrum1_beat4-4_rvb0_off431,mp,ff,mp-ff,DSnareDrum1,2,hairpin,hairpin-2,0,0,2,431,4,1,4,60,4,7,train
